"X231_hop_R_01.c3d.11","X238_hop_R_01.c3d.11","X250_hop_R_01.c3d.11","X253_hop_R_01.c3d.11","X263_Hop_L_01.c3d.11","X278_hop_R_01.c3d.11","X281_hop_R_01.c3d.11","X283_Hop_L_01.c3d.11","X285_Hop_R_01.c3d.11","X286_hop_L_01.c3d.11","X300_hop_R_01.c3d.11","X302_hop_L_01.c3d.11","X305_hop_R_01.c3d.11","X306_hop_L_01.c3d.11","X309_hop_L_01.c3d.11","X310_hop_R_01.c3d.11","X312_hop_R_01.c3d.11","X318_hop_R_01.c3d.11","X321_hop_R_01.c3d.11","X326_hop_L_01.c3d.11","X328_hop_R_01.c3d.11","X337_hop_R_01.c3d.11","X340_hop_L_01.c3d.11","X341_hop_R_01.c3d.11","X342_hop_L_01.c3d.11","X343_Hop_L_01.c3d.11","X346_Hop_R_01.c3d.11","X354_hop_R_01.c3d.11","X361_hop_R_01.c3d.11","X368_hop_R_01.c3d.11","X399_hop_R_01.c3d.11","X402_hop_R_01.c3d.11"
NA,15.791481,NA,32.871025,6.889386,31.008524,42.685505,NA,NA,54.213844,52.931419,NA,51.755318,31.076839,31.098679,NA,14.935438,45.051826,NA,32.82106,NA,27.027582,49.407856,19.36912,47.631271,18.850183,34.947918,8.86734,34.95966,36.827259,21.495605,39.315224
NA,NA,NA,31.627094,6.758953,30.860729,42.92506,NA,NA,56.694889,52.624275,NA,51.447533,30.948862,29.333229,NA,14.58356,44.583973,NA,32.933395,NA,26.036621,48.954647,19.714231,47.904163,18.8255,34.751892,9.298441,34.95705,37.909206,21.39307,39.432617
NA,NA,NA,30.416458,6.625118,30.719343,43.14621,NA,NA,58.757397,52.294067,NA,51.142803,30.81176,27.579233,NA,14.222368,44.1469,NA,33.16433,NA,25.302725,48.002922,20.053478,48.091885,18.825663,35.202099,9.754601,34.951511,38.970646,21.382542,39.554745
NA,NA,NA,29.268101,6.481652,30.583519,43.345848,NA,NA,60.467091,51.938137,NA,50.83556,30.668982,26.107365,NA,13.857995,43.750805,NA,33.55727,NA,25.046425,46.889011,20.378162,48.177212,18.8445,36.15974,10.213344,34.943829,39.934502,21.456202,39.677456
NA,NA,NA,28.206598,6.324891,30.452211,43.522278,NA,NA,61.879238,51.555763,NA,50.520138,30.526173,25.184237,NA,13.50045,43.405083,NA,34.043793,NA,25.445829,45.904388,20.683289,48.144218,18.868443,37.437973,10.652816,34.935246,40.748318,21.604029,39.797543
NA,NA,NA,27.244297,6.154869,30.324379,43.671741,NA,NA,63.036716,51.147415,NA,50.193039,30.391771,25.00559,NA,13.15739,43.116383,NA,34.506855,NA,26.488836,45.173447,20.971014,47.978966,18.882284,38.823936,11.049112,34.92725,41.384045,21.811449,39.91333
NA,NA,NA,26.377663,5.975528,30.199183,43.785954,NA,NA,63.976391,50.713764,NA,49.855373,30.276943,25.634457,NA,12.829432,42.888126,NA,34.857788,NA,27.881157,44.648071,21.251183,47.670174,18.875256,40.146217,11.370462,34.921253,41.838978,22.055109,40.0247
NA,NA,NA,25.591429,5.793681,30.076126,43.854267,NA,NA,64.733429,50.25515,NA,49.513012,30.193495,26.972015,NA,12.509376,42.723438,NA,NA,NA,29.124123,44.199032,21.538235,47.209808,18.843269,41.313644,NA,34.918125,42.134636,22.301474,40.132675
NA,NA,NA,24.868484,5.617195,29.955145,43.870201,NA,NA,65.340897,49.771694,NA,49.17437,30.151127,28.746166,NA,12.18507,NA,NA,NA,NA,29.72858,43.715271,21.84148,46.593571,18.787319,42.301029,NA,34.917912,42.308365,22.51141,40.238846
NA,NA,NA,24.197969,5.453338,29.836592,43.837029,NA,NA,65.827553,49.263653,NA,48.847126,30.155563,30.529325,NA,11.844197,NA,NA,NA,NA,29.421696,43.148285,22.15708,45.82122,18.710609,43.110443,NA,34.919796,42.397072,22.651506,40.344921
NA,NA,NA,23.576805,5.307889,29.721046,43.767132,NA,NA,66.216431,48.731659,NA,48.535202,30.207386,31.855345,NA,11.478833,NA,NA,NA,NA,28.238228,42.505428,22.477612,44.89674,18.616663,43.738277,NA,34.922398,42.420513,22.704914,40.452488
NA,NA,NA,23.006727,5.185056,29.60906,43.676506,NA,NA,66.525131,48.176842,NA,48.236794,30.301264,32.387962,NA,11.088318,NA,NA,NA,NA,26.459469,41.831299,22.809942,43.828285,18.508787,44.1623,NA,34.924072,42.374542,22.674114,40.56292
NA,NA,NA,22.490835,5.087709,29.500942,43.581017,NA,NA,66.767464,47.601105,NA,47.94421,30.426765,32.011108,NA,10.679526,NA,NA,NA,NA,24.44874,41.197544,23.174553,42.627998,18.390221,44.348522,NA,34.923244,42.237698,22.575964,40.677265
NA,NA,NA,22.03109,5.017378,29.396702,43.495354,NA,NA,66.955437,47.007607,NA,47.646137,30.571161,30.843697,NA,10.26403,NA,NA,NA,NA,22.497311,40.69334,23.586351,41.311615,18.264383,44.276421,NA,34.918697,41.984241,22.432564,40.796062
NA,NA,NA,21.626141,4.97379,29.296122,43.431252,NA,NA,67.100243,46.400967,NA,47.331909,30.721592,29.192766,NA,9.853049,NA,NA,NA,NA,20.768013,40.404053,24.03961,39.897972,18.135107,43.973095,NA,34.909904,41.594746,22.263231,40.919121
NA,NA,NA,21.269955,4.953686,29.19895,43.392876,NA,NA,67.211784,45.787132,NA,46.995888,30.864483,27.418955,NA,9.453079,NA,NA,NA,NA,19.319189,40.376766,24.508215,38.408398,18.006735,43.526558,NA,34.897182,41.06081,22.08219,41.045246
NA,NA,NA,20.952429,4.949226,29.105162,43.371899,NA,NA,67.297134,45.172714,NA,46.639183,30.98513,25.792788,NA,9.064899,NA,NA,NA,NA,18.147072,40.589851,24.959547,36.866047,17.883993,43.058376,NA,34.881725,40.385784,21.899252,41.172062
NA,NA,NA,20.661797,NA,29.015181,43.350819,NA,NA,67.358673,44.564129,NA,46.268074,31.071398,24.451708,NA,8.68605,NA,NA,NA,NA,17.219055,40.951576,25.370869,35.295174,17.771526,42.675774,NA,34.865417,39.584148,21.720196,41.296169
NA,NA,NA,20.387173,NA,28.929905,43.315617,NA,NA,67.39267,43.966881,NA,45.891186,31.119465,23.482119,NA,8.314684,NA,NA,NA,NA,16.49078,41.334118,25.7383,33.720448,17.672989,42.436882,NA,34.850433,38.68029,21.548229,41.413769
NA,NA,NA,20.119825,NA,28.850395,43.265156,NA,NA,67.388908,43.3853,NA,45.517033,31.135859,23.012295,NA,7.952608,NA,NA,NA,NA,15.91444,41.619232,26.079679,32.166267,17.59001,42.342812,NA,34.838654,37.705795,21.38615,41.521618
NA,NA,NA,19.853052,NA,28.777298,43.20882,NA,NA,67.331856,42.822823,NA,45.152508,31.133141,23.157053,NA,7.606683,NA,NA,NA,NA,15.444852,41.730129,26.428595,30.656189,17.521601,42.351959,NA,34.831154,36.694565,21.23823,41.617664
NA,NA,NA,19.582012,NA,28.710224,43.158382,NA,NA,67.203346,42.282516,NA,44.802452,31.12306,23.890682,NA,7.288842,NA,NA,NA,NA,15.045053,41.641125,26.814575,29.212427,17.464415,42.405636,NA,34.828072,35.676529,21.110792,41.70097
NA,NA,NA,19.304811,NA,28.647383,43.122059,NA,NA,66.985977,41.767559,NA,44.470436,31.112679,25.044573,NA,7.015256,NA,NA,NA,NA,14.694783,41.369221,27.245182,27.855507,17.413706,42.45512,NA,34.829033,34.672092,21.010933,41.771542
NA,NA,NA,19.024208,NA,28.58577,43.102295,NA,NA,66.666275,41.281559,NA,44.160225,31.10351,26.39971,NA,6.804749,NA,NA,NA,NA,14.390604,40.956516,27.710415,26.604006,17.36458,42.480114,NA,34.833717,33.689457,20.944315,41.8311
NA,NA,NA,18.747538,NA,28.522186,43.09547,NA,NA,66.236916,40.828903,NA,43.877003,31.092709,27.751875,NA,6.675812,NA,NA,NA,NA,14.129846,40.450413,28.199791,25.474403,17.313034,42.491486,NA,34.842182,32.725742,20.914909,41.884426
NA,NA,NA,18.483776,NA,28.454653,43.093567,NA,NA,65.698158,40.414871,NA,43.627441,31.076601,28.929228,NA,6.641417,NA,NA,NA,NA,13.895205,39.887478,28.710304,24.480982,17.256582,42.520618,NA,34.854614,31.770805,20.926214,41.939934
NA,NA,NA,18.239309,NA,28.382925,43.087513,NA,NA,65.058746,40.045216,NA,43.418262,31.053883,29.803402,NA,6.702005,NA,NA,NA,NA,13.651895,39.288727,29.243057,23.635754,17.194462,42.601219,NA,34.870831,30.812113,20.978182,42.008636
NA,NA,NA,18.014822,NA,28.30731,43.070507,NA,NA,64.335686,39.72522,NA,43.254013,31.024212,30.309729,NA,6.839567,NA,NA,NA,NA,13.357618,38.669872,29.798929,22.94837,17.127449,42.748817,NA,34.889893,29.839735,21.060497,42.101597
NA,NA,NA,17.804461,NA,28.226706,43.039852,NA,NA,63.552017,39.458771,NA,43.135338,30.984947,30.452206,NA,7.017543,NA,NA,NA,NA,12.986822,38.054745,30.376982,22.426006,17.057455,42.947197,NA,34.910267,28.850817,21.15052,42.226482
NA,NA,NA,17.597033,NA,28.137312,42.997211,NA,NA,62.732552,39.24802,NA,43.058895,30.931944,30.276302,NA,7.189849,NA,NA,NA,NA,12.551799,37.479145,30.973103,22.073233,16.986971,43.15168,NA,34.930309,27.852974,21.220276,42.384502
NA,NA,NA,17.378418,NA,28.033075,42.947098,NA,NA,61.899086,39.093922,NA,43.019108,30.863523,29.8349,NA,7.316419,NA,NA,NA,NA,12.099277,36.990311,31.578188,21.891884,16.918407,43.308052,NA,34.948811,26.866137,21.248192,42.569046
NA,NA,NA,17.134108,NA,27.907669,42.894543,NA,NA,61.066158,38.9972,NA,43.01099,30.781178,29.176212,NA,7.376477,NA,NA,NA,NA,11.682573,36.641747,32.177834,21.880968,16.853416,43.374924,NA,34.965359,25.922234,21.227381,42.766445
NA,NA,NA,16.851191,NA,27.756784,42.843651,NA,NA,60.238327,38.958931,NA,NA,30.687881,28.344759,NA,7.371878,NA,NA,NA,NA,11.330146,36.471165,32.756538,22.036606,16.792366,43.33992,NA,34.980392,25.062023,21.169001,42.95842
NA,NA,NA,16.519798,NA,27.579575,42.797932,NA,NA,59.409508,38.979889,NA,NA,30.588381,27.377119,NA,7.320625,NA,NA,NA,NA,11.034165,36.475517,33.304821,22.352057,16.734158,43.223427,NA,34.994938,24.328745,21.097731,43.125851
NA,NA,NA,16.134207,NA,27.379181,42.761429,NA,NA,58.564373,39.058876,NA,NA,30.488966,26.305048,NA,7.247144,NA,NA,NA,NA,10.762376,36.608994,33.821392,22.817759,16.676342,43.067848,NA,35.010128,23.759447,21.037066,43.253189
NA,NA,NA,15.693332,NA,27.162489,42.739685,NA,NA,57.681801,39.19138,NA,NA,30.395103,25.167904,NA,7.176015,NA,NA,NA,NA,10.482391,36.804653,34.31015,23.421431,16.615503,42.916885,NA,35.026745,23.376062,20.999804,43.331989
NA,NA,NA,15.200251,NA,26.938938,42.73888,NA,NA,56.739559,39.369579,NA,NA,30.308218,24.017218,NA,7.129492,NA,NA,NA,NA,10.184456,37.001354,34.777584,24.148188,16.547882,42.795341,NA,35.045067,23.17944,NA,43.362099
NA,NA,NA,14.660941,NA,26.71847,42.761772,NA,NA,55.71891,39.583511,NA,NA,30.224955,22.912754,NA,7.125271,NA,NA,NA,NA,9.890729,37.159092,35.231495,24.980715,16.470156,42.703239,NA,35.064938,23.149467,NA,43.350342
NA,NA,NA,14.083208,NA,26.50931,42.80196,NA,NA,54.607529,39.822891,NA,NA,30.140524,21.917282,NA,7.175224,NA,NA,NA,NA,9.649352,37.260616,35.67852,25.899519,16.379959,42.625565,NA,35.085857,23.251356,NA,43.307388
NA,NA,NA,13.476925,NA,26.316645,42.841473,NA,NA,53.400326,40.078804,NA,NA,30.05257,21.087187,NA,7.285642,NA,NA,NA,NA,9.518965,37.307362,36.121132,26.883331,16.276094,42.545338,NA,35.107105,23.4447,NA,43.24416
NA,NA,NA,12.855496,NA,26.142418,42.853443,NA,NA,52.098953,40.344795,NA,NA,29.963461,20.453716,NA,7.457383,NA,NA,NA,NA,9.548046,37.315281,36.556618,27.90967,16.158457,42.450012,NA,35.127808,23.691488,NA,43.16898
NA,NA,NA,12.236786,NA,25.985807,42.808033,NA,NA,50.711201,40.617172,NA,NA,29.879723,20.003632,NA,7.686231,NA,NA,NA,NA,9.753184,37.309452,36.97855,28.95557,16.027918,42.330307,NA,35.147133,23.961006,NA,43.086208
NA,NA,NA,11.641339,NA,25.843908,42.680344,NA,NA,49.251095,40.894421,NA,NA,29.808466,19.681715,NA,7.964117,NA,NA,NA,NA,10.105601,37.314312,37.38081,29.998447,15.886328,42.177299,NA,35.164497,24.231319,NA,42.996136
NA,NA,NA,11.087786,NA,25.712463,42.459507,NA,NA,47.740253,41.176006,NA,NA,29.753819,19.420698,NA,8.280799,NA,NA,NA,NA,10.53548,37.342388,37.761845,31.017017,15.736757,41.983543,NA,35.179821,24.488438,NA,42.895763
NA,NA,NA,10.588181,NA,25.586725,42.161129,NA,NA,46.209747,41.461048,NA,NA,29.716059,19.172167,NA,8.625067,NA,NA,NA,NA,10.952617,37.388966,38.124832,31.992195,15.583841,41.748917,NA,35.193726,24.724575,NA,42.78001
NA,NA,NA,10.146271,NA,25.462465,41.832291,NA,NA,44.700409,41.747475,NA,NA,29.690916,18.918701,NA,8.985188,NA,NA,NA,NA,11.273559,37.436169,38.47747,32.907871,15.4338,41.486473,NA,35.207706,24.936859,NA,42.64304
NA,NA,NA,9.7588,NA,25.336823,41.527588,NA,NA,43.258896,42.031849,NA,NA,29.669815,18.67382,NA,9.349002,NA,NA,NA,NA,11.445211,37.463268,38.833611,33.751507,15.293772,41.221642,NA,35.224018,25.127062,NA,42.479397
NA,NA,NA,9.418244,NA,25.208748,41.277573,NA,NA,41.928886,42.309628,NA,NA,29.64403,18.470516,NA,9.704173,NA,NA,NA,NA,11.459,37.457592,39.211746,34.514473,15.170814,40.983318,NA,35.245213,25.301723,NA,42.285172
NA,NA,NA,9.115554,NA,25.07889,41.08197,NA,NA,40.740479,42.575668,NA,NA,29.609081,18.341732,NA,10.03889,NA,NA,NA,NA,11.34946,37.419674,39.627731,35.192108,15.07122,40.792568,NA,35.273346,25.47102,NA,42.058826
NA,NA,NA,8.842161,NA,24.948996,40.919895,NA,NA,39.70285,42.824615,NA,NA,29.564838,18.307283,NA,10.343122,NA,NA,NA,NA,11.175332,37.359474,40.088593,35.783516,15.000479,40.656597,NA,35.309319,25.645489,NA,41.801529
NA,NA,NA,8.590969,NA,24.821203,40.762192,NA,NA,38.804058,43.05117,NA,NA,29.512716,18.363129,NA,10.610249,NA,NA,NA,NA,10.988192,37.289333,40.592468,36.291157,14.963555,40.570663,NA,35.352833,25.831964,NA,41.516918
NA,NA,NA,8.356589,NA,24.697557,40.585724,NA,NA,38.018539,43.250324,NA,NA,29.45355,18.479713,NA,10.838451,NA,NA,NA,NA,10.807626,37.220341,41.131439,36.720245,14.964888,40.52459,NA,NA,26.031023,NA,41.210312
NA,NA,NA,8.135413,NA,24.579735,40.387169,NA,NA,37.318718,43.417778,NA,NA,29.386906,18.618183,NA,11.03073,NA,NA,NA,NA,10.623993,37.161968,41.694416,37.078053,15.007576,40.508472,NA,NA,26.237068,NA,40.887478
NA,NA,NA,7.925744,NA,24.468899,40.185444,NA,NA,36.683609,43.550404,NA,NA,29.310799,18.746567,NA,11.192801,NA,NA,NA,NA,10.425157,37.121223,42.270153,37.373127,15.091684,40.515259,NA,NA,26.440451,NA,40.553005
NA,NA,NA,7.727843,NA,24.365726,40.007305,NA,NA,36.099701,43.6465,NA,NA,29.222168,18.843843,NA,11.328853,NA,NA,NA,NA,10.224817,37.100128,42.849724,37.614544,15.212195,NA,NA,NA,26.63018,NA,40.208775
NA,NA,NA,7.543643,NA,24.270655,39.869221,NA,NA,35.556648,43.705807,NA,NA,29.117903,18.899267,NA,11.436687,NA,NA,NA,NA,10.064857,37.093433,43.427021,37.811146,15.357998,NA,NA,NA,26.796108,NA,39.853462
NA,NA,NA,7.376023,NA,24.184135,39.770737,NA,NA,35.04356,43.72937,NA,NA,28.995312,18.913103,NA,NA,NA,NA,NA,NA,9.994519,37.088436,43.998077,37.970917,15.513771,NA,NA,NA,26.930294,NA,39.483532
NA,NA,NA,7.228034,NA,24.106653,39.697495,NA,NA,34.54916,43.719238,NA,NA,28.851685,18.895412,NA,NA,NA,NA,NA,NA,10.05078,37.069302,44.562244,38.100422,15.664759,NA,NA,NA,27.027615,NA,39.095074
NA,NA,NA,7.102487,NA,24.038509,39.62878,NA,NA,34.064697,43.678169,NA,NA,28.68388,18.861242,NA,NA,NA,NA,NA,NA,10.246752,37.025089,45.125122,38.204437,15.801299,NA,NA,NA,27.085791,NA,38.685772
NA,NA,NA,7.001997,NA,23.979692,39.54615,NA,NA,33.586777,43.609276,NA,NA,28.489397,18.825579,NA,NA,NA,NA,NA,NA,10.561574,36.954716,45.697815,38.285721,15.920342,NA,NA,NA,27.104921,NA,38.256237
NA,NA,NA,6.929123,NA,23.930239,39.440208,NA,NA,33.11871,43.515686,NA,NA,28.26841,18.801193,NA,NA,NA,NA,NA,NA,10.940076,36.865276,46.28672,38.34499,16.023952,NA,NA,NA,27.086704,NA,37.810081
NA,NA,NA,6.886074,NA,NA,39.31332,NA,NA,32.670036,43.400158,NA,NA,28.024616,18.795223,NA,NA,NA,NA,NA,NA,11.310024,36.766708,46.882454,38.38105,16.116106,NA,NA,NA,27.033533,NA,37.352802
NA,NA,NA,6.873955,NA,NA,39.177177,NA,NA,32.25404,43.264919,NA,NA,27.764009,18.802042,NA,NA,NA,NA,NA,NA,11.603073,36.667374,47.467197,38.39109,16.199299,NA,NA,NA,26.947676,NA,36.890392
NA,NA,NA,6.892195,NA,NA,39.04697,NA,NA,31.884073,43.111881,NA,NA,27.492853,18.80295,NA,NA,NA,NA,NA,NA,11.770152,36.573261,48.033783,38.371086,16.272522,NA,NA,NA,26.830797,NA,36.42844
NA,NA,NA,6.938682,NA,NA,38.936085,NA,NA,31.569546,42.943104,NA,NA,27.216059,18.780128,NA,NA,NA,NA,NA,NA,11.788762,36.489155,48.595741,38.316284,16.331951,NA,NA,NA,26.684149,NA,35.971725
NA,NA,NA,7.010471,NA,NA,38.853954,NA,NA,31.312553,42.761227,NA,NA,26.935339,18.728689,NA,NA,NA,NA,NA,NA,11.662046,36.417744,49.181473,38.221695,16.373764,NA,NA,NA,26.50938,NA,35.52404
NA,NA,NA,7.104472,NA,NA,38.806324,NA,NA,31.107014,42.569504,NA,NA,26.649323,18.6569,NA,NA,NA,NA,NA,NA,11.413692,36.35471,49.81509,38.082558,16.396456,NA,NA,NA,26.30975,NA,35.088005
NA,NA,NA,7.217644,NA,NA,38.795479,NA,NA,30.94088,42.371357,NA,NA,26.3557,18.580202,NA,NA,NA,NA,NA,NA,11.085762,36.286362,50.497761,37.894775,NA,NA,NA,NA,26.091343,NA,34.665054
NA,NA,NA,7.34667,NA,NA,38.819389,NA,NA,30.79973,42.169613,NA,NA,26.052729,18.51053,NA,NA,NA,NA,NA,NA,10.742051,36.194992,51.210903,37.655247,NA,NA,NA,NA,25.863945,NA,34.255718
NA,NA,NA,7.487632,NA,NA,38.872051,NA,NA,30.669645,41.965809,NA,NA,25.739706,18.445944,NA,NA,NA,NA,NA,NA,10.463422,36.067013,51.939438,37.362122,NA,NA,NA,NA,25.641197,NA,33.860283
NA,NA,NA,7.636427,NA,NA,38.947189,NA,NA,30.538824,41.759819,NA,NA,25.415773,18.368786,NA,NA,NA,NA,NA,NA,10.32021,35.896458,52.683411,37.014973,NA,NA,NA,NA,25.439861,NA,33.479527
NA,NA,NA,7.789963,NA,NA,39.043526,NA,NA,30.39846,41.550224,NA,NA,25.07876,18.259098,NA,NA,NA,NA,NA,NA,10.335549,35.683544,53.451939,36.614902,NA,NA,NA,NA,25.278158,NA,33.11533
NA,NA,NA,7.947467,NA,NA,39.166107,NA,NA,30.243401,41.335373,NA,NA,24.726196,18.119896,NA,NA,NA,NA,NA,NA,10.475991,35.43261,54.250984,36.164536,NA,NA,NA,NA,25.173401,NA,32.770954
NA,NA,NA,8.111259,NA,NA,39.320534,NA,NA,30.072393,41.11451,NA,NA,24.356874,17.985991,NA,NA,NA,NA,NA,NA,10.67677,35.153736,55.066383,35.667999,NA,NA,NA,NA,25.139143,NA,32.450947
NA,NA,NA,8.286632,NA,NA,39.50378,NA,NA,29.887571,40.888252,NA,NA,23.971519,17.896963,NA,NA,NA,NA,NA,NA,10.877548,34.866276,55.850937,35.130817,NA,NA,NA,NA,25.182171,NA,32.160515
NA,NA,NA,8.480745,NA,NA,39.698315,NA,NA,29.693121,40.658367,NA,NA,23.573133,17.866381,NA,NA,NA,NA,NA,NA,11.043628,34.595688,56.530731,34.559753,NA,NA,NA,NA,25.300058,NA,31.904327
NA,NA,NA,8.700863,NA,NA,39.876873,NA,NA,29.493567,40.426941,NA,NA,23.167368,17.875776,NA,NA,NA,NA,NA,NA,11.163042,34.363911,57.037903,33.962627,NA,NA,NA,NA,25.480127,NA,31.685118
NA,NA,NA,8.952436,NA,NA,40.018173,NA,NA,29.292273,40.195614,NA,NA,22.761316,17.887356,NA,NA,NA,NA,NA,NA,11.231073,34.182884,57.359516,33.348072,NA,NA,NA,NA,25.700472,NA,31.503218
NA,NA,NA,9.237448,NA,NA,40.117916,NA,NA,29.090721,39.965168,NA,NA,22.361895,17.865662,NA,NA,NA,NA,NA,NA,11.242307,34.051273,57.55917,32.725269,NA,NA,NA,NA,25.933119,NA,31.358187
NA,NA,NA,9.55362,NA,NA,40.187756,NA,NA,28.888634,39.735657,NA,NA,21.976234,17.794006,NA,NA,NA,NA,NA,NA,11.195025,33.953419,57.733341,32.103611,NA,NA,NA,NA,26.14867,NA,NA
NA,NA,NA,9.895157,NA,NA,40.250988,NA,NA,28.684614,39.506859,NA,NA,21.612347,17.673933,NA,NA,NA,NA,NA,NA,11.098742,33.868435,57.945141,31.492331,NA,NA,NA,NA,26.321211,NA,NA
NA,NA,NA,10.254499,NA,NA,40.334713,NA,NA,28.477005,39.279037,NA,NA,21.280315,17.518007,NA,NA,NA,NA,NA,NA,10.979507,33.783916,58.198322,30.900141,NA,NA,NA,NA,26.432261,NA,NA
NA,NA,NA,10.623638,NA,NA,40.454926,NA,NA,28.265034,39.053368,NA,NA,20.99284,17.346058,NA,NA,NA,NA,NA,NA,10.879183,33.698753,58.456894,30.334843,NA,NA,NA,NA,26.47303,NA,NA
NA,NA,NA,10.99447,NA,NA,40.609394,NA,NA,28.05002,38.831638,NA,NA,20.760887,17.181181,NA,NA,NA,NA,NA,NA,10.844938,33.61697,58.681725,29.803041,NA,NA,NA,NA,26.444801,NA,NA
NA,NA,NA,11.358667,NA,NA,40.785,NA,NA,27.836159,38.615349,NA,NA,20.587671,17.041203,NA,NA,NA,NA,NA,NA,10.912298,33.542709,58.85257,29.30999,NA,NA,NA,NA,26.357588,NA,NA
NA,NA,NA,11.707543,NA,NA,40.963947,NA,NA,27.630419,38.404987,NA,NA,20.472149,16.928101,NA,NA,NA,NA,NA,NA,11.089348,33.479801,58.96706,28.859648,NA,NA,NA,NA,26.227737,NA,NA
NA,NA,NA,12.032379,NA,NA,41.126572,NA,NA,27.441488,38.200306,NA,NA,NA,16.826336,NA,NA,NA,NA,NA,NA,11.346224,33.433525,59.028923,28.454988,NA,NA,NA,NA,26.075211,NA,NA
NA,NA,NA,12.325866,NA,NA,41.258018,NA,NA,27.278091,38.001274,NA,NA,NA,16.712599,NA,NA,NA,NA,NA,NA,11.624595,33.410156,59.036407,28.098513,NA,NA,NA,NA,25.921007,NA,NA
NA,NA,NA,12.584267,NA,NA,41.352501,NA,NA,27.14723,37.808815,NA,NA,NA,16.569275,NA,NA,NA,NA,NA,NA,11.868559,33.412659,58.976891,27.792751,NA,NA,NA,NA,25.784742,NA,NA
NA,NA,NA,12.808967,NA,NA,41.411739,NA,NA,27.052795,37.625015,NA,NA,NA,16.391937,NA,NA,NA,NA,NA,NA,12.051809,33.438,58.828674,27.540344,NA,NA,NA,NA,25.682512,NA,NA
NA,NA,NA,13.006222,NA,NA,41.441811,NA,NA,26.99473,37.453064,NA,NA,NA,16.186611,NA,NA,NA,NA,NA,NA,12.179279,33.478176,58.566536,NA,NA,NA,NA,NA,25.62533,NA,NA
NA,NA,NA,13.184349,NA,NA,41.449818,NA,NA,26.968592,37.297009,NA,NA,NA,15.965119,NA,NA,NA,NA,NA,NA,12.269438,33.52306,58.177685,NA,NA,NA,NA,NA,25.618347,NA,NA
NA,NA,NA,13.349595,NA,NA,41.441093,NA,NA,26.965441,37.160877,NA,NA,NA,15.746379,NA,NA,NA,NA,NA,NA,12.338781,33.563126,57.680664,NA,NA,NA,NA,NA,25.660841,NA,NA
NA,NA,NA,13.50352,NA,NA,41.419582,NA,NA,26.972412,37.047348,NA,NA,NA,15.557584,NA,NA,NA,NA,NA,NA,12.3957,33.590942,57.120281,NA,NA,NA,NA,NA,25.746899,NA,NA
NA,NA,NA,13.643372,NA,NA,41.389206,NA,NA,26.974586,36.956867,NA,NA,NA,15.428603,NA,NA,NA,NA,NA,NA,12.439737,33.601372,56.540161,NA,NA,NA,NA,NA,25.866558,NA,NA
NA,NA,NA,13.764602,NA,NA,41.351997,NA,NA,26.958529,36.887791,NA,NA,NA,15.383102,NA,NA,NA,NA,NA,NA,12.463852,33.59166,55.969219,NA,NA,NA,NA,NA,26.007221,NA,NA
NA,NA,NA,13.863594,NA,NA,41.304867,NA,NA,26.916668,36.837688,NA,NA,NA,15.429406,NA,NA,NA,NA,NA,NA,12.461618,33.561207,55.434017,NA,NA,NA,NA,NA,26.155231,NA,NA
NA,NA,NA,13.938921,NA,NA,41.240086,NA,NA,26.849712,36.805191,NA,NA,NA,15.550329,NA,NA,NA,NA,NA,NA,12.436797,33.511314,54.961235,NA,NA,NA,NA,NA,26.297468,NA,NA
NA,NA,NA,13.990659,NA,NA,41.150021,NA,NA,26.764791,NA,NA,NA,NA,15.702472,NA,NA,NA,NA,NA,NA,12.404775,33.444233,54.553154,NA,NA,NA,NA,NA,26.422796,NA,NA
NA,NA,NA,NA,NA,NA,41.032036,NA,NA,26.671019,NA,NA,NA,NA,15.833433,NA,NA,NA,NA,NA,NA,12.383894,33.361469,54.172661,NA,NA,NA,NA,NA,26.523113,NA,NA
NA,NA,NA,NA,NA,NA,40.890125,NA,NA,26.576183,NA,NA,NA,NA,15.905377,NA,NA,NA,NA,NA,NA,12.386575,33.264137,53.756001,NA,NA,NA,NA,NA,26.593863,NA,NA
NA,NA,NA,NA,NA,NA,40.732338,NA,NA,26.486111,NA,NA,NA,NA,15.913125,NA,NA,NA,NA,NA,NA,12.416126,33.153858,53.241066,NA,NA,NA,NA,NA,26.634018,NA,NA
NA,NA,NA,NA,NA,NA,40.567139,NA,NA,26.405424,NA,NA,NA,NA,15.88203,NA,NA,NA,NA,NA,NA,12.468759,33.03038,52.586178,NA,NA,NA,NA,NA,26.645792,NA,NA
NA,NA,NA,NA,NA,NA,40.40057,NA,NA,26.337595,NA,NA,NA,NA,15.84335,NA,NA,NA,NA,NA,NA,12.534601,32.88903,51.762321,NA,NA,NA,NA,NA,26.634064,NA,NA
NA,NA,NA,NA,NA,NA,40.234512,NA,NA,26.283236,NA,NA,NA,NA,15.814105,NA,NA,NA,NA,NA,NA,12.597885,32.722641,50.738724,NA,NA,NA,NA,NA,26.605602,NA,NA
NA,NA,NA,NA,NA,NA,40.06575,NA,NA,26.238127,NA,NA,NA,NA,15.795662,NA,NA,NA,NA,NA,NA,12.64388,32.524761,49.47858,NA,NA,NA,NA,NA,26.56809,NA,NA
NA,NA,NA,NA,NA,NA,39.886475,NA,NA,26.193424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.668716,32.29081,47.940384,NA,NA,NA,NA,NA,26.529024,NA,NA
