"X231_hop_R_01.c3d.11","X238_hop_R_01.c3d.11","X250_hop_R_01.c3d.11","X253_hop_R_01.c3d.11","X263_Hop_L_01.c3d.11","X278_hop_R_01.c3d.11","X281_hop_R_01.c3d.11","X283_Hop_L_01.c3d.11","X285_Hop_R_01.c3d.11","X286_hop_L_01.c3d.11","X300_hop_R_01.c3d.11","X302_hop_L_01.c3d.11","X305_hop_R_01.c3d.11","X306_hop_L_01.c3d.11","X309_hop_L_01.c3d.11","X310_hop_R_01.c3d.11","X312_hop_R_01.c3d.11","X318_hop_R_01.c3d.11","X321_hop_R_01.c3d.11","X326_hop_L_01.c3d.11","X328_hop_R_01.c3d.11","X337_hop_R_01.c3d.11","X340_hop_L_01.c3d.11","X341_hop_R_01.c3d.11","X342_hop_L_01.c3d.11","X343_Hop_L_01.c3d.11","X346_Hop_R_01.c3d.11","X354_hop_R_01.c3d.11","X361_hop_R_01.c3d.11","X368_hop_R_01.c3d.11","X399_hop_R_01.c3d.11","X402_hop_R_01.c3d.11"
NA,NA,NA,NA,NA,NA,43.300171,NA,NA,NA,NA,NA,NA,31.127882,23.2626,NA,NA,NA,NA,NA,NA,16.284111,41.444813,25.853518,NA,NA,42.390827,NA,NA,NA,21.492937,NA
NA,NA,NA,NA,NA,NA,43.283222,NA,NA,NA,NA,NA,NA,31.133181,23.104338,NA,NA,NA,NA,NA,NA,16.092562,41.540813,25.966866,NA,NA,42.36002,NA,NA,NA,21.438858,NA
NA,NA,NA,NA,NA,NA,43.265156,NA,NA,NA,NA,NA,NA,31.135859,23.012295,NA,NA,NA,NA,NA,NA,15.91444,41.619232,26.079679,NA,NA,42.342812,NA,NA,NA,21.38615,NA
NA,NA,NA,NA,NA,NA,43.246422,NA,NA,NA,NA,NA,NA,31.136423,22.989897,NA,NA,NA,NA,NA,NA,15.74812,41.677853,26.193365,NA,NA,42.337212,NA,NA,NA,21.334995,NA
NA,NA,NA,NA,NA,NA,43.227489,NA,NA,NA,NA,NA,NA,31.135368,23.038483,NA,NA,NA,NA,NA,NA,15.592062,41.715122,26.309275,NA,NA,42.341022,NA,NA,NA,21.285608,NA
NA,NA,NA,NA,NA,NA,43.20882,NA,NA,NA,NA,NA,NA,31.133141,23.157053,NA,NA,NA,NA,NA,NA,15.444852,41.730129,26.428595,NA,NA,42.351959,NA,NA,NA,21.23823,NA
NA,NA,NA,NA,NA,NA,43.190842,NA,NA,NA,NA,NA,NA,31.130136,23.342346,NA,NA,NA,NA,NA,NA,15.30525,41.722565,26.552246,NA,NA,42.367752,NA,NA,NA,21.193119,NA
NA,NA,NA,NA,NA,NA,43.173923,NA,NA,NA,NA,NA,NA,31.126688,23.58913,NA,NA,NA,NA,NA,NA,15.172237,41.692657,26.680822,NA,NA,42.386272,NA,NA,NA,21.150549,NA
NA,NA,NA,NA,NA,NA,43.158382,NA,NA,NA,NA,NA,NA,31.12306,23.890682,NA,NA,NA,NA,NA,NA,15.045053,41.641125,26.814575,NA,NA,42.405636,NA,NA,NA,21.110792,NA
NA,NA,NA,NA,NA,NA,43.144455,NA,NA,NA,NA,NA,NA,31.119446,24.239286,NA,NA,NA,NA,NA,NA,14.923209,41.569057,26.953449,NA,NA,42.424282,NA,NA,NA,21.074114,NA
NA,NA,NA,NA,NA,NA,43.132317,NA,NA,NA,NA,NA,NA,31.115967,24.626711,NA,NA,NA,NA,NA,NA,14.806467,41.477875,27.097137,NA,NA,42.441029,NA,NA,NA,21.040758,NA
NA,NA,NA,NA,NA,NA,43.122059,NA,NA,NA,NA,NA,NA,31.112679,25.044573,NA,NA,NA,NA,NA,NA,14.694783,41.369221,27.245182,NA,NA,42.45512,NA,NA,NA,21.010933,NA
NA,NA,NA,NA,NA,NA,43.113693,NA,NA,NA,NA,NA,NA,31.109562,25.484613,NA,NA,NA,NA,NA,NA,14.588217,41.244884,27.397064,NA,NA,42.466217,NA,NA,NA,20.984818,NA
NA,NA,NA,NA,NA,NA,43.107151,NA,NA,NA,NA,NA,NA,31.106548,25.93886,NA,NA,NA,NA,NA,NA,14.486834,41.106705,27.552282,NA,NA,42.4744,NA,NA,NA,20.962566,NA
NA,NA,NA,NA,NA,NA,43.102295,NA,NA,NA,NA,NA,NA,31.10351,26.39971,NA,NA,NA,NA,NA,NA,14.390604,40.956516,27.710415,NA,NA,42.480114,NA,NA,NA,20.944315,NA
NA,NA,NA,NA,NA,NA,43.098911,NA,NA,NA,NA,NA,NA,31.1003,26.859964,NA,NA,NA,NA,NA,NA,14.299336,40.796051,27.871155,NA,NA,42.484138,NA,NA,NA,20.930197,NA
NA,NA,NA,NA,NA,NA,43.096741,NA,NA,NA,NA,NA,NA,31.09675,27.31282,NA,NA,NA,NA,NA,NA,14.212627,40.626892,28.034309,NA,NA,42.487518,NA,NA,NA,20.920347,NA
NA,NA,NA,NA,NA,NA,43.09547,NA,NA,NA,NA,NA,NA,31.092709,27.751875,NA,NA,NA,NA,NA,NA,14.129846,40.450413,28.199791,NA,NA,42.491486,NA,NA,NA,20.914909,NA
NA,NA,NA,NA,NA,NA,43.094749,NA,NA,NA,NA,NA,NA,31.088051,28.171167,NA,NA,NA,NA,NA,NA,14.05012,40.267769,28.367588,NA,NA,42.497406,NA,NA,NA,20.914021,NA
NA,NA,NA,NA,NA,NA,43.094231,NA,NA,NA,NA,NA,NA,31.082695,28.565237,NA,NA,NA,NA,NA,NA,13.972347,40.07988,28.537739,NA,NA,42.506672,NA,NA,NA,20.917778,NA
NA,NA,NA,NA,NA,NA,43.093567,NA,NA,NA,NA,NA,NA,31.076601,28.929228,NA,NA,NA,NA,NA,NA,13.895205,39.887478,28.710304,NA,NA,42.520618,NA,NA,NA,20.926214,NA
NA,NA,NA,NA,NA,NA,43.092415,NA,NA,NA,NA,NA,NA,31.069761,29.258989,NA,NA,NA,NA,NA,NA,13.817181,39.691139,28.885345,NA,NA,42.540443,NA,NA,NA,20.93926,NA
NA,NA,NA,NA,NA,NA,43.090485,NA,NA,NA,NA,NA,NA,31.062187,29.551191,NA,NA,NA,NA,NA,NA,13.736638,39.491386,29.062918,NA,NA,42.567097,NA,NA,NA,20.956707,NA
NA,NA,NA,NA,NA,NA,43.087513,NA,NA,NA,NA,NA,NA,31.053883,29.803402,NA,NA,NA,NA,NA,NA,13.651895,39.288727,29.243057,NA,NA,42.601219,NA,NA,NA,20.978182,NA
NA,NA,NA,NA,NA,NA,43.083286,NA,NA,NA,NA,NA,NA,31.04483,30.014128,NA,NA,NA,NA,NA,NA,13.561347,39.083752,29.425779,NA,NA,42.64307,NA,NA,NA,21.003141,NA
NA,NA,NA,NA,NA,NA,43.077652,NA,NA,NA,NA,NA,NA,31.034973,30.18281,NA,NA,NA,NA,NA,NA,13.463605,38.877178,29.61108,NA,NA,42.692474,NA,NA,NA,21.03087,NA
NA,NA,NA,NA,NA,NA,43.070507,NA,NA,NA,NA,NA,NA,31.024212,30.309729,NA,NA,NA,NA,NA,NA,13.357618,38.669872,29.798929,NA,NA,42.748817,NA,NA,NA,21.060497,NA
NA,NA,NA,NA,NA,NA,43.061806,NA,NA,NA,NA,NA,NA,31.012402,30.395872,NA,NA,NA,NA,NA,NA,13.242787,38.462883,29.989267,NA,NA,42.811058,NA,NA,NA,21.091032,NA
NA,NA,NA,NA,NA,NA,43.051563,NA,NA,NA,NA,NA,NA,30.999372,30.442749,NA,NA,NA,NA,NA,NA,13.119032,38.257397,30.181999,NA,NA,42.877766,NA,NA,NA,21.121403,NA
NA,NA,NA,NA,NA,NA,43.039852,NA,NA,NA,NA,NA,NA,30.984947,30.452206,NA,NA,NA,NA,NA,NA,12.986822,38.054745,30.376982,NA,NA,42.947197,NA,NA,NA,21.15052,NA
NA,NA,NA,NA,NA,NA,43.026783,NA,NA,NA,NA,NA,NA,30.968969,30.426258,NA,NA,NA,NA,NA,NA,12.847163,37.856388,30.574015,NA,NA,43.017387,NA,NA,NA,21.177326,NA
NA,NA,NA,NA,NA,NA,43.012508,NA,NA,NA,NA,NA,NA,30.951324,30.366957,NA,NA,NA,NA,NA,NA,12.701536,37.663937,30.772833,NA,NA,43.08625,NA,NA,NA,21.200855,NA
NA,NA,NA,NA,NA,NA,42.997211,NA,NA,NA,NA,NA,NA,30.931944,30.276302,NA,NA,NA,NA,NA,NA,12.551799,37.479145,30.973103,NA,NA,43.15168,NA,NA,NA,21.220276,NA
NA,NA,NA,NA,NA,NA,42.981075,NA,NA,NA,NA,NA,NA,30.910822,30.156206,NA,NA,NA,NA,NA,NA,12.400059,37.303913,31.174417,NA,NA,43.211651,NA,NA,NA,21.234922,NA
NA,NA,NA,NA,NA,NA,42.964306,NA,NA,NA,NA,NA,NA,30.887993,30.008484,NA,NA,NA,NA,NA,NA,12.24851,37.140274,31.376297,NA,NA,43.264309,NA,NA,NA,21.244316,NA
NA,NA,NA,NA,NA,NA,42.947098,NA,NA,NA,NA,NA,NA,30.863523,29.8349,NA,NA,NA,NA,NA,NA,12.099277,36.990311,31.578188,NA,NA,43.308052,NA,NA,NA,21.248192,NA
NA,NA,NA,NA,NA,NA,42.929623,NA,NA,NA,NA,NA,NA,30.8375,29.637184,NA,NA,NA,NA,NA,NA,11.954255,36.856056,31.77949,NA,NA,43.341595,NA,NA,NA,21.246496,NA
NA,NA,NA,NA,NA,NA,42.912056,NA,NA,NA,NA,NA,NA,30.810015,29.417061,NA,NA,NA,NA,NA,NA,11.814987,36.739361,31.979576,NA,NA,43.364044,NA,NA,NA,21.239418,NA
NA,NA,NA,NA,NA,NA,42.894543,NA,NA,NA,NA,NA,NA,30.781178,29.176212,NA,NA,NA,NA,NA,NA,11.682573,36.641747,32.177834,NA,NA,43.374924,NA,NA,NA,21.227381,NA
NA,NA,NA,NA,NA,NA,42.877216,NA,NA,NA,NA,NA,NA,30.751106,28.916246,NA,NA,NA,NA,NA,NA,11.557627,36.564278,32.373711,NA,NA,43.374199,NA,NA,NA,21.211042,NA
NA,NA,NA,NA,NA,NA,42.86021,NA,NA,NA,NA,NA,NA,30.71995,28.638647,NA,NA,NA,NA,NA,NA,11.440267,36.50745,32.56673,NA,NA,43.362263,NA,NA,NA,21.191252,NA
NA,NA,NA,NA,NA,NA,42.843651,NA,NA,NA,NA,NA,NA,30.687881,28.344759,NA,NA,NA,NA,NA,NA,11.330146,36.471165,32.756538,NA,NA,43.33992,NA,NA,NA,21.169001,NA
NA,NA,NA,NA,NA,NA,42.82766,NA,NA,NA,NA,NA,NA,30.655109,28.035793,NA,NA,NA,NA,NA,NA,11.226511,36.454697,32.942894,NA,NA,43.308334,NA,NA,NA,21.145332,NA
NA,NA,NA,NA,NA,NA,42.81237,NA,NA,NA,NA,NA,NA,30.621862,27.712877,NA,NA,NA,NA,NA,NA,11.128285,36.456749,33.125664,NA,NA,43.268948,NA,NA,NA,21.121271,NA
NA,NA,NA,NA,NA,NA,42.797932,NA,NA,NA,NA,NA,NA,30.588381,27.377119,NA,NA,NA,NA,NA,NA,11.034165,36.475517,33.304821,NA,NA,43.223427,NA,NA,NA,21.097731,NA
NA,NA,NA,NA,NA,NA,42.784496,NA,NA,NA,NA,NA,NA,30.554916,27.029682,NA,NA,NA,NA,NA,NA,10.942732,36.508812,33.480412,NA,NA,43.173553,NA,NA,NA,21.07548,NA
NA,NA,NA,NA,NA,NA,42.772259,NA,NA,NA,NA,NA,NA,30.521706,26.671844,NA,NA,NA,NA,NA,NA,10.85257,36.554173,33.65255,NA,NA,43.121124,NA,NA,NA,21.055113,NA
NA,NA,NA,NA,NA,NA,42.761429,NA,NA,NA,NA,NA,NA,30.488966,26.305048,NA,NA,NA,NA,NA,NA,10.762376,36.608994,33.821392,NA,NA,43.067848,NA,NA,NA,21.037066,NA
NA,NA,NA,NA,NA,NA,42.752224,NA,NA,NA,NA,NA,NA,30.456881,25.930912,NA,NA,NA,NA,NA,NA,10.671069,36.670662,33.987122,NA,NA,43.015263,NA,NA,NA,21.021658,NA
NA,NA,NA,NA,NA,NA,42.744896,NA,NA,NA,NA,NA,NA,30.425573,25.55122,NA,NA,NA,NA,NA,NA,10.577874,36.736656,34.14996,NA,NA,42.964626,NA,NA,NA,21.009153,NA
NA,NA,NA,NA,NA,NA,42.739685,NA,NA,NA,NA,NA,NA,30.395103,25.167904,NA,NA,NA,NA,NA,NA,10.482391,36.804653,34.31015,NA,NA,42.916885,NA,NA,NA,20.999804,NA
NA,NA,NA,NA,NA,NA,42.736828,NA,NA,NA,NA,NA,NA,30.365454,24.783018,NA,NA,NA,NA,NA,NA,10.384633,36.872574,34.467957,NA,NA,42.872639,NA,NA,NA,20.99387,NA
NA,NA,NA,NA,NA,NA,42.736515,NA,NA,NA,NA,NA,NA,30.336538,24.398712,NA,NA,NA,NA,NA,NA,10.285038,36.938637,34.623669,NA,NA,42.832142,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,42.73888,NA,NA,NA,NA,NA,NA,30.308218,24.017218,NA,NA,NA,NA,NA,NA,10.184456,37.001354,34.777584,NA,NA,42.795341,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,42.743954,NA,NA,NA,NA,NA,NA,30.28031,23.640831,NA,NA,NA,NA,NA,NA,10.084118,37.059551,34.930008,NA,NA,42.761944,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,42.751659,NA,NA,NA,NA,NA,NA,30.252621,23.271891,NA,NA,NA,NA,NA,NA,9.985593,37.112335,35.081223,NA,NA,42.731449,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,42.761772,NA,NA,NA,NA,NA,NA,30.224955,22.912754,NA,NA,NA,NA,NA,NA,9.890729,37.159092,35.231495,NA,NA,42.703239,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,42.773903,NA,NA,NA,NA,NA,NA,30.197138,22.565767,NA,NA,NA,NA,NA,NA,9.80159,37.199451,35.381039,NA,NA,42.676643,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,42.787525,NA,NA,NA,NA,NA,NA,30.169027,22.233219,NA,NA,NA,NA,NA,NA,9.720379,37.233269,35.530018,NA,NA,42.65097,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,42.80196,NA,NA,NA,NA,NA,NA,30.140524,21.917282,NA,NA,NA,NA,NA,NA,9.649352,37.260616,35.67852,NA,NA,42.625565,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,42.816395,NA,NA,NA,NA,NA,NA,30.111588,21.619923,NA,NA,NA,NA,NA,NA,9.590739,37.281757,35.82658,NA,NA,42.599831,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,42.829903,NA,NA,NA,NA,NA,NA,30.082239,21.342804,NA,NA,NA,NA,NA,NA,9.546646,37.297134,35.974152,NA,NA,42.573238,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,42.841473,NA,NA,NA,NA,NA,NA,30.05257,21.087187,NA,NA,NA,NA,NA,NA,9.518965,37.307362,36.121132,NA,NA,42.545338,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,42.850006,NA,NA,NA,NA,NA,NA,30.022736,20.853807,NA,NA,NA,NA,NA,NA,9.509274,37.31319,36.267353,NA,NA,42.515732,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,42.854374,NA,NA,NA,NA,NA,NA,29.992947,20.642817,NA,NA,NA,NA,NA,NA,9.518742,37.31551,36.412601,NA,NA,42.484062,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,42.853443,NA,NA,NA,NA,NA,NA,29.963461,20.453716,NA,NA,NA,NA,NA,NA,9.548046,37.315281,36.556618,NA,NA,42.450012,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,42.846096,NA,NA,NA,NA,NA,NA,29.934566,20.285376,NA,NA,NA,NA,NA,NA,9.597308,37.31353,36.699127,NA,NA,42.41325,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,42.831276,NA,NA,NA,NA,NA,NA,29.906561,20.136076,NA,NA,NA,NA,NA,NA,9.666049,37.311268,36.839855,NA,NA,42.373463,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,42.808033,NA,NA,NA,NA,NA,NA,29.879723,20.003632,NA,NA,NA,NA,NA,NA,9.753184,37.309452,36.97855,NA,NA,42.330307,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,42.775536,NA,NA,NA,NA,NA,NA,29.854301,19.885527,NA,NA,NA,NA,NA,NA,9.857039,37.308926,37.115013,NA,NA,42.283443,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,42.733124,NA,NA,NA,NA,NA,NA,29.8305,19.779099,NA,NA,NA,NA,NA,NA,9.975405,37.310383,37.249119,NA,NA,42.232544,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,42.680344,NA,NA,NA,NA,NA,NA,29.808466,19.681715,NA,NA,NA,NA,NA,NA,10.105601,37.314312,37.38081,NA,NA,42.177299,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,42.616989,NA,NA,NA,NA,NA,NA,29.788309,19.590916,NA,NA,NA,NA,NA,NA,10.24458,37.320972,37.510105,NA,NA,42.11747,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,42.543201,NA,NA,NA,NA,NA,NA,29.770088,19.50452,NA,NA,NA,NA,NA,NA,10.389027,37.330395,37.637077,NA,NA,42.052895,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,42.459507,NA,NA,NA,NA,NA,NA,29.753819,19.420698,NA,NA,NA,NA,NA,NA,10.53548,37.342388,37.761845,NA,NA,41.983543,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,42.36689,NA,NA,NA,NA,NA,NA,29.739462,19.337999,NA,NA,NA,NA,NA,NA,10.680458,37.356552,37.884575,NA,NA,41.909534,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,42.266811,NA,NA,NA,NA,NA,NA,29.726927,19.255371,NA,NA,NA,NA,NA,NA,10.820567,37.372314,38.005478,NA,NA,41.831161,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,42.161129,NA,NA,NA,NA,NA,NA,29.716059,19.172167,NA,NA,NA,NA,NA,NA,10.952617,37.388966,38.124832,NA,NA,41.748917,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,42.051987,NA,NA,NA,NA,NA,NA,29.706633,19.08815,NA,NA,NA,NA,NA,NA,11.07372,37.405712,38.242981,NA,NA,41.663467,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,41.941647,NA,NA,NA,NA,NA,NA,29.698366,19.003479,NA,NA,NA,NA,NA,NA,11.181376,37.421719,38.360355,NA,NA,41.575657,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,41.832291,NA,NA,NA,NA,NA,NA,29.690916,18.918701,NA,NA,NA,NA,NA,NA,11.273559,37.436169,38.47747,NA,NA,41.486473,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,41.725849,NA,NA,NA,NA,NA,NA,29.683918,18.834702,NA,NA,NA,NA,NA,NA,11.348768,37.448315,38.594925,NA,NA,41.396988,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,41.623898,NA,NA,NA,NA,NA,NA,29.676998,18.752634,NA,NA,NA,NA,NA,NA,11.406091,37.457512,38.713398,NA,NA,41.308338,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,41.527588,NA,NA,NA,NA,NA,NA,29.669815,18.67382,NA,NA,NA,NA,NA,NA,11.445211,37.463268,38.833611,NA,NA,41.221642,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,41.437626,NA,NA,NA,NA,NA,NA,29.662071,18.599642,NA,NA,NA,NA,NA,NA,11.466417,37.465263,38.956291,NA,NA,41.137962,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,41.354305,NA,NA,NA,NA,NA,NA,29.653532,18.531452,NA,NA,NA,NA,NA,NA,11.470561,37.463356,39.08213,NA,NA,41.058254,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,41.277573,NA,NA,NA,NA,NA,NA,29.64403,18.470516,NA,NA,NA,NA,NA,NA,11.459,37.457592,39.211746,NA,NA,40.983318,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,41.20705,NA,NA,NA,NA,NA,NA,29.633472,18.417965,NA,NA,NA,NA,NA,NA,11.43352,37.448166,39.34565,NA,NA,40.913795,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,41.142124,NA,NA,NA,NA,NA,NA,29.621819,18.374775,NA,NA,NA,NA,NA,NA,11.396235,37.43539,39.484226,NA,NA,40.850128,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,41.08197,NA,NA,NA,NA,NA,NA,29.609081,18.341732,NA,NA,NA,NA,NA,NA,11.34946,37.419674,39.627731,NA,NA,40.792568,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,41.025612,NA,NA,NA,NA,NA,NA,29.595301,18.319376,NA,NA,NA,NA,NA,NA,11.295572,37.401466,39.776299,NA,NA,40.741199,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,40.971966,NA,NA,NA,NA,NA,NA,29.580532,18.307938,NA,NA,NA,NA,NA,NA,11.236852,37.381245,39.929947,NA,NA,40.695946,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,40.919895,NA,NA,NA,NA,NA,NA,29.564838,18.307283,NA,NA,NA,NA,NA,NA,11.175332,37.359474,40.088593,NA,NA,40.656597,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,40.868263,NA,NA,NA,NA,NA,NA,29.548277,18.3169,NA,NA,NA,NA,NA,NA,11.112666,37.336613,40.252068,NA,NA,40.622849,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,40.816002,NA,NA,NA,NA,NA,NA,29.530893,18.335909,NA,NA,NA,NA,NA,NA,11.05005,37.313099,40.420128,NA,NA,40.594337,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,40.762192,NA,NA,NA,NA,NA,NA,29.512716,18.363129,NA,NA,NA,NA,NA,NA,10.988192,37.289333,40.592468,NA,NA,40.570663,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,40.706123,NA,NA,NA,NA,NA,NA,29.493769,18.397171,NA,NA,NA,NA,NA,NA,10.927332,37.265709,40.768734,NA,NA,40.551411,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,40.647346,NA,NA,NA,NA,NA,NA,29.474051,18.436537,NA,NA,NA,NA,NA,NA,10.867303,37.242596,40.948536,NA,NA,40.536175,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,40.585724,NA,NA,NA,NA,NA,NA,29.45355,18.479713,NA,NA,NA,NA,NA,NA,10.807626,37.220341,41.131439,NA,NA,40.52459,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,40.521442,NA,NA,NA,NA,NA,NA,29.432234,18.525246,NA,NA,NA,NA,NA,NA,10.747635,37.199287,41.317013,NA,NA,40.516304,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,40.455002,NA,NA,NA,NA,NA,NA,29.410044,18.5718,NA,NA,NA,NA,NA,NA,10.68662,37.179737,41.504814,NA,NA,40.511021,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,40.387169,NA,NA,NA,NA,NA,NA,29.386906,18.618183,NA,NA,NA,NA,NA,NA,10.623993,37.161968,41.694416,NA,NA,40.508472,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,40.318913,NA,NA,NA,NA,NA,NA,29.362726,18.663351,NA,NA,NA,NA,NA,NA,10.559427,37.146198,41.885414,NA,NA,40.508446,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,40.251308,NA,NA,NA,NA,NA,NA,29.337397,18.706402,NA,NA,NA,NA,NA,NA,10.492981,37.132587,42.077438,NA,NA,40.510754,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,40.185444,NA,NA,NA,NA,NA,NA,29.310799,18.746567,NA,NA,NA,NA,NA,NA,10.425157,37.121223,42.270153,NA,NA,40.515259,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,40.122295,NA,NA,NA,NA,NA,NA,29.282808,18.783194,NA,NA,NA,NA,NA,NA,10.356903,37.112103,42.463268,NA,NA,40.521866,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,40.062706,NA,NA,NA,NA,NA,NA,29.253304,18.815754,NA,NA,NA,NA,NA,NA,10.289571,37.105137,42.656532,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,40.007305,NA,NA,NA,NA,NA,NA,29.222168,18.843843,NA,NA,NA,NA,NA,NA,10.224817,37.100128,42.849724,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,39.956501,NA,NA,NA,NA,NA,NA,29.189289,18.867188,NA,NA,NA,NA,NA,NA,10.164496,37.09679,43.042648,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,39.910484,NA,NA,NA,NA,NA,NA,29.154568,18.885656,NA,NA,NA,NA,NA,NA,10.110539,37.094719,43.23513,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,39.869221,NA,NA,NA,NA,NA,NA,29.117903,18.899267,NA,NA,NA,NA,NA,NA,10.064857,37.093433,43.427021,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,39.832478,NA,NA,NA,NA,NA,NA,29.079201,18.908169,NA,NA,NA,NA,NA,NA,10.029243,37.092369,43.618195,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,39.799839,NA,NA,NA,NA,NA,NA,29.03837,18.912649,NA,NA,NA,NA,NA,NA,10.005328,37.090908,43.808559,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,39.770737,NA,NA,NA,NA,NA,NA,28.995312,18.913103,NA,NA,NA,NA,NA,NA,9.994519,37.088436,43.998077,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,39.744495,NA,NA,NA,NA,NA,NA,28.949923,18.910009,NA,NA,NA,NA,NA,NA,9.997971,37.084343,44.186775,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,39.720348,NA,NA,NA,NA,NA,NA,28.902086,18.903919,NA,NA,NA,NA,NA,NA,10.016546,37.07811,44.374763,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,39.697495,NA,NA,NA,NA,NA,NA,28.851685,18.895412,NA,NA,NA,NA,NA,NA,10.05078,37.069302,44.562244,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,39.675121,NA,NA,NA,NA,NA,NA,28.798594,18.885078,NA,NA,NA,NA,NA,NA,10.100826,37.057617,44.749527,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,39.652454,NA,NA,NA,NA,NA,NA,28.742693,18.873503,NA,NA,NA,NA,NA,NA,10.166404,37.042889,44.937,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,39.62878,NA,NA,NA,NA,NA,NA,28.68388,18.861242,NA,NA,NA,NA,NA,NA,10.246752,37.025089,45.125122,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,39.603481,NA,NA,NA,NA,NA,NA,28.62208,18.848831,NA,NA,NA,NA,NA,NA,10.340614,37.004311,45.314369,NA,NA,NA,NA,NA,NA,NA,NA
