"X2001_hop_L_01.c3d.11","X2002_hop_L_01.c3d.11","X2004_hop_L_01.c3d.11","X2005_hop_L_01.c3d.11","X2006_hop_L_01.c3d.11","X2007_hop_L_01.c3d.11","X2008_hop_L_01.c3d.11","X2009_hop_L_01.c3d.11","X2010_hop_L_01.c3d.11","X2011_hop_L_01.c3d.11","X2012_hop_L_01.c3d.11","X2013_hop_L_01.c3d.11","X2014_hop_L_01.c3d.11","X2015_hop_L_01.c3d.11","X2016_hop_L_01.c3d.11","X2017_hop_L_01.c3d.11","X2018_hop_L_01.c3d.11","X2019_hop_L_01.c3d.11","X2020_hop_L_01.c3d.11","X2021_hop_L_01.c3d.11","X2022_hop_L_01.c3d.11","X2023_hop_L_01.c3d.11","X2024_hop_L_01.c3d.11","X2025_hop_L_01.c3d.11","X2026_hop_L_01.c3d.11","X2027_hop_R_01.c3d.11","X2028_hop_L_01.c3d.11","X2029_hop_L_01.c3d.11","X2030_hop_L_01.c3d.11","X2031_hop_L_01.c3d.11","X2032_hop_L_01.c3d.11","X2034_hop_L_01.c3d.11"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.460413,NA,NA,NA,NA,NA,26.093903,NA,NA,NA,NA,NA,NA,NA,NA,23.634617,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.403769,NA,NA,NA,NA,NA,26.091377,NA,NA,NA,NA,NA,NA,NA,NA,23.573519,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.346043,NA,NA,NA,NA,NA,26.091059,NA,NA,NA,NA,NA,NA,NA,NA,23.51972,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.287342,NA,NA,NA,NA,NA,26.092966,NA,NA,NA,NA,NA,NA,NA,NA,23.473375,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.227789,NA,NA,NA,NA,NA,26.097038,NA,NA,NA,NA,NA,NA,NA,NA,23.434391,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.167545,NA,NA,NA,NA,NA,26.103157,NA,NA,NA,NA,NA,NA,NA,NA,23.40246,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.10684,NA,NA,NA,NA,NA,26.111183,NA,NA,NA,NA,NA,NA,NA,NA,23.377104,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.045986,NA,NA,NA,NA,NA,26.120981,NA,NA,NA,NA,NA,NA,NA,NA,23.357723,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.985378,NA,NA,NA,NA,NA,26.132452,NA,NA,NA,NA,NA,NA,NA,NA,23.343658,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.925482,NA,NA,NA,NA,NA,26.145555,NA,NA,NA,NA,NA,NA,NA,NA,23.334232,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.866798,NA,NA,NA,NA,NA,26.160322,NA,NA,NA,NA,NA,NA,NA,NA,23.328793,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.809824,NA,NA,NA,NA,NA,26.176836,NA,NA,NA,NA,NA,NA,NA,NA,23.326748,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.755005,NA,NA,NA,NA,NA,26.195225,NA,NA,NA,NA,NA,NA,NA,NA,23.327574,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.702703,NA,NA,NA,NA,NA,26.215622,NA,NA,NA,NA,NA,NA,NA,NA,23.330811,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.653183,NA,NA,NA,NA,NA,26.238142,NA,NA,NA,NA,NA,NA,NA,NA,23.336063,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.606598,NA,NA,NA,NA,NA,26.262869,NA,NA,NA,NA,NA,NA,NA,NA,23.342964,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.563011,NA,NA,NA,NA,NA,26.289845,NA,NA,NA,NA,NA,NA,NA,NA,23.351137,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.522398,NA,NA,NA,NA,NA,26.319075,NA,NA,NA,NA,NA,NA,NA,NA,23.360142,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.48469,NA,NA,NA,NA,NA,26.350517,NA,NA,NA,NA,NA,NA,NA,NA,23.369429,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.449789,NA,NA,NA,NA,NA,26.384098,NA,NA,NA,NA,NA,NA,NA,NA,23.378279,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.417614,NA,NA,NA,NA,NA,26.419699,NA,NA,NA,NA,NA,NA,NA,NA,23.385775,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.388123,NA,NA,NA,NA,NA,26.457155,NA,NA,NA,NA,NA,NA,NA,NA,23.390795,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.361324,NA,NA,NA,NA,NA,26.496279,NA,NA,NA,NA,NA,NA,NA,NA,23.392029,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.337288,NA,NA,NA,NA,NA,26.536842,NA,NA,NA,NA,NA,NA,NA,NA,23.38806,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.316128,NA,NA,NA,NA,NA,26.578606,NA,NA,NA,NA,NA,NA,NA,NA,23.377432,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.297956,NA,NA,NA,NA,NA,26.621321,NA,NA,NA,NA,NA,NA,NA,NA,23.358774,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.282866,NA,NA,NA,NA,NA,26.664736,NA,NA,NA,NA,NA,NA,NA,NA,23.330864,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.270861,NA,NA,NA,NA,NA,26.708607,NA,NA,NA,NA,NA,NA,NA,NA,23.2927,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.261845,NA,NA,NA,NA,NA,26.752695,NA,NA,NA,NA,NA,NA,NA,NA,23.243521,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.255596,NA,NA,NA,NA,NA,26.796774,NA,NA,NA,NA,NA,NA,NA,NA,23.182804,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.251783,NA,NA,NA,NA,NA,26.840622,NA,NA,NA,NA,NA,NA,NA,NA,23.110249,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.250002,NA,NA,NA,NA,NA,26.884039,NA,NA,NA,NA,NA,NA,NA,NA,23.025747,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.249821,NA,NA,NA,NA,NA,26.926846,NA,NA,NA,NA,NA,NA,NA,NA,22.929379,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.25082,NA,NA,NA,NA,NA,26.968899,NA,NA,NA,NA,NA,NA,NA,NA,22.821388,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.252628,NA,NA,NA,NA,NA,27.010101,NA,NA,NA,NA,NA,NA,NA,NA,22.702209,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.254936,NA,NA,NA,NA,NA,27.050415,NA,NA,NA,NA,NA,NA,NA,NA,22.572495,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.257505,NA,NA,NA,NA,NA,27.089865,NA,NA,NA,NA,NA,NA,NA,NA,22.433136,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.260168,NA,NA,NA,NA,NA,27.128529,NA,NA,NA,NA,NA,NA,NA,NA,22.285303,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.262823,NA,NA,NA,NA,NA,27.16654,NA,NA,NA,NA,NA,NA,NA,NA,22.130449,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.265423,NA,NA,NA,NA,NA,27.204058,NA,NA,NA,NA,NA,NA,NA,NA,21.970301,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.267977,NA,NA,NA,NA,NA,27.241245,NA,NA,NA,NA,NA,NA,NA,NA,21.806791,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.270527,NA,NA,NA,NA,NA,27.27824,NA,NA,NA,NA,NA,NA,NA,NA,21.641979,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.315132,NA,NA,NA,NA,NA,NA,NA,NA,21.477922,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.351955,NA,NA,NA,NA,NA,NA,NA,NA,21.31654,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.388674,NA,NA,NA,NA,NA,NA,NA,NA,21.159508,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.425196,NA,NA,NA,NA,NA,NA,NA,NA,21.008165,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.461395,NA,NA,NA,NA,NA,NA,NA,NA,20.863485,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.497124,NA,NA,NA,NA,NA,NA,NA,NA,20.726095,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.532232,NA,NA,NA,NA,NA,NA,NA,NA,20.596304,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.566587,NA,NA,NA,NA,NA,NA,NA,NA,20.474178,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.600079,NA,NA,NA,NA,NA,NA,NA,NA,20.359608,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.632629,NA,NA,NA,NA,NA,NA,NA,NA,20.252377,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.664192,NA,NA,NA,NA,NA,NA,NA,NA,20.152218,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.69475,NA,NA,NA,NA,NA,NA,NA,NA,20.058867,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.724302,NA,NA,NA,NA,NA,NA,NA,NA,19.972084,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.752844,NA,NA,NA,NA,NA,NA,NA,NA,19.891668,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.780342,NA,NA,NA,NA,NA,NA,NA,NA,19.817453,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.806719,NA,NA,NA,NA,NA,NA,NA,NA,19.749296,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.831816,NA,NA,NA,NA,NA,NA,NA,NA,19.687056,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.855396,NA,NA,NA,NA,NA,NA,NA,NA,19.630583,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.877157,NA,NA,NA,NA,NA,NA,NA,NA,19.579706,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.896759,NA,NA,NA,NA,NA,NA,NA,NA,19.534224,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.913864,NA,NA,NA,NA,NA,NA,NA,NA,19.493895,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.92819,NA,NA,NA,NA,NA,NA,NA,NA,19.458452,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.939545,NA,NA,NA,NA,NA,NA,NA,NA,19.427588,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.947836,NA,NA,NA,NA,NA,NA,NA,NA,19.400957,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.953091,NA,NA,NA,NA,NA,NA,NA,NA,19.378193,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.955427,NA,NA,NA,NA,NA,NA,NA,NA,19.358896,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.955046,NA,NA,NA,NA,NA,NA,NA,NA,19.342644,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.952188,NA,NA,NA,NA,NA,NA,NA,NA,19.328997,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.947126,NA,NA,NA,NA,NA,NA,NA,NA,19.317492,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.940134,NA,NA,NA,NA,NA,NA,NA,NA,19.307653,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.93149,NA,NA,NA,NA,NA,NA,NA,NA,19.299002,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.921461,NA,NA,NA,NA,NA,NA,NA,NA,19.291058,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.910286,NA,NA,NA,NA,NA,NA,NA,NA,19.283365,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.898172,NA,NA,NA,NA,NA,NA,NA,NA,19.275484,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.885273,NA,NA,NA,NA,NA,NA,NA,NA,19.267014,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.871662,NA,NA,NA,NA,NA,NA,NA,NA,19.257587,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.857336,NA,NA,NA,NA,NA,NA,NA,NA,19.24687,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.842196,NA,NA,NA,NA,NA,NA,NA,NA,19.234556,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.826061,NA,NA,NA,NA,NA,NA,NA,NA,19.22035,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.808704,NA,NA,NA,NA,NA,NA,NA,NA,19.203959,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.789875,NA,NA,NA,NA,NA,NA,NA,NA,19.185085,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.769354,NA,NA,NA,NA,NA,NA,NA,NA,19.163427,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.747002,NA,NA,NA,NA,NA,NA,NA,NA,19.138668,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.722788,NA,NA,NA,NA,NA,NA,NA,NA,19.110476,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.696817,NA,NA,NA,NA,NA,NA,NA,NA,19.078503,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.669342,NA,NA,NA,NA,NA,NA,NA,NA,19.042376,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.640745,NA,NA,NA,NA,NA,NA,NA,NA,19.001696,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.611513,NA,NA,NA,NA,NA,NA,NA,NA,18.956026,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.582191,NA,NA,NA,NA,NA,NA,NA,NA,18.904881,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.553335,NA,NA,NA,NA,NA,NA,NA,NA,18.847708,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.52545,NA,NA,NA,NA,NA,NA,NA,NA,18.783884,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.498962,NA,NA,NA,NA,NA,NA,NA,NA,18.712704,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.474184,NA,NA,NA,NA,NA,NA,NA,NA,18.633406,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.451296,NA,NA,NA,NA,NA,NA,NA,NA,18.545187,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.430347,NA,NA,NA,NA,NA,NA,NA,NA,18.447268,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.411272,NA,NA,NA,NA,NA,NA,NA,NA,18.338972,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.393906,NA,NA,NA,NA,NA,NA,NA,NA,18.21983,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.378025,NA,NA,NA,NA,NA,NA,NA,NA,18.089699,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.363369,NA,NA,NA,NA,NA,NA,NA,NA,17.948881,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.349672,NA,NA,NA,NA,NA,NA,NA,NA,17.798185,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.336685,NA,NA,NA,NA,NA,NA,NA,NA,17.638958,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.324186,NA,NA,NA,NA,NA,NA,NA,NA,17.473013,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.311989,NA,NA,NA,NA,NA,NA,NA,NA,17.302526,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.299942,NA,NA,NA,NA,NA,NA,NA,NA,17.129879,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.287922,NA,NA,NA,NA,NA,NA,NA,NA,16.957481,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.275831,NA,NA,NA,NA,NA,NA,NA,NA,16.787609,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.263601,NA,NA,NA,NA,NA,NA,NA,NA,16.622271,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.251205,NA,NA,NA,NA,NA,NA,NA,NA,16.463123,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.23867,NA,NA,NA,NA,NA,NA,NA,NA,16.311447,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.226097,NA,NA,NA,NA,NA,NA,NA,NA,16.16815,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.213655,NA,NA,NA,NA,NA,NA,NA,NA,16.033808,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.201599,NA,NA,NA,NA,NA,NA,NA,NA,15.90873,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.190248,NA,NA,NA,NA,NA,NA,NA,NA,15.792998,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.179977,NA,NA,NA,NA,NA,NA,NA,NA,15.68653,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.171183,NA,NA,NA,NA,NA,NA,NA,NA,15.589112,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.164259,NA,NA,NA,NA,NA,NA,NA,NA,15.500444,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.159569,NA,NA,NA,NA,NA,NA,NA,NA,15.420175,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.157412,NA,NA,NA,NA,NA,NA,NA,NA,15.347926,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.158024,NA,NA,NA,NA,NA,NA,NA,NA,15.283328,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.161568,NA,NA,NA,NA,NA,NA,NA,NA,15.226027,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.168152,NA,NA,NA,NA,NA,NA,NA,NA,15.175704,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.177845,NA,NA,NA,NA,NA,NA,NA,NA,15.132074,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.190708,NA,NA,NA,NA,NA,NA,NA,NA,15.09488,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.206812,NA,NA,NA,NA,NA,NA,NA,NA,15.063879,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.226248,NA,NA,NA,NA,NA,NA,NA,NA,15.038822,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.249125,NA,NA,NA,NA,NA,NA,NA,NA,15.019425,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.275549,NA,NA,NA,NA,NA,NA,NA,NA,15.005346,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.305593,NA,NA,NA,NA,NA,NA,NA,NA,14.996161,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.33926,NA,NA,NA,NA,NA,NA,NA,NA,14.991362,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.37644,NA,NA,NA,NA,NA,NA,NA,NA,14.990359,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.41688,NA,NA,NA,NA,NA,NA,NA,NA,14.992512,NA,NA
