"X004_hop_L_01.c3d.11","X008_hop_R_01.c3d.11","X009_Hop_L_01.c3d.11","X012_hop_L_01.c3d.11","X015_Hop_R_01.c3d.11","X016_Hop_R_01.c3d.11","X017_hop_L_01.c3d.11","X018_hop_R_01.c3d.11","X019_hop_L_01.c3d.11","X021_Hop_L_01.c3d.11","X027_hop_R_01.c3d.11","X028_Hop_L_01.c3d.11","X033_hop_R_01.c3d.11","X035_Hop_R_01.c3d.11","X036_Hop_L_01.c3d.11","X037_hop_R_01.c3d.11","X049_hop_R_01.c3d.11","X052_Hop_R_01.c3d.11","X053_hop_L_01.c3d.11","X068_hop_R_01.c3d.11","X070_hop_R_01.c3d.11","X073_hop_R_01.c3d.11","X075_hop_L_01.c3d.11","X080_hop_L_01.c3d.11","X086_Hop_R_01.c3d.11","X092_hop_R_01.c3d.11","X100_hop_R_01.c3d.11","X103_hop_R_01.c3d.11","X111_hop_L_01.c3d.11","X118_hop_R_01.c3d.11","X119_hop_R_01.c3d.11","X128_hop_R_01.c3d.11","X130_Hop_L_01.c3d.11","X149_hop_R_01.c3d.11","X155_hop_R_01.c3d.11","X329_hop_L_01.c3d.11"
49.483936,34.192837,34.889362,49.509441,36.970909,29.546995,22.592056,62.651844,50.949165,47.24107,61.515022,40.027004,17.209497,40.197914,26.399776,60.620792,55.033791,17.803337,52.371975,27.954536,61.433033,39.864632,54.731815,38.497707,40.723774,47.117004,55.879498,53.581341,34.353416,53.819138,18.74391,33.957039,18.552816,45.760082,17.312271,61.309639
49.423954,34.31971,33.272064,51.134693,39.369919,28.885393,24.402714,61.903442,50.860126,44.396397,61.194241,42.465107,17.797222,40.589321,25.989719,60.41497,53.560642,19.586466,52.598839,25.614302,62.041428,39.568802,55.406532,34.926933,39.775677,47.67717,56.031723,53.712669,29.417433,54.737568,18.849724,32.631886,18.817595,47.592682,15.578349,60.821957
49.195621,34.468735,31.605675,52.341278,41.792171,28.283361,26.130959,61.036728,50.756836,41.934875,60.831665,44.715363,18.401403,40.981354,25.624594,60.281242,52.064579,21.880562,52.15683,23.513971,62.531452,39.027092,54.732685,31.482883,38.741512,46.338757,56.179371,53.818764,24.269131,55.481567,18.955236,30.868294,19.089304,48.837528,15.107754,60.215771
48.810284,34.643944,29.958681,53.18037,44.05106,27.734974,27.756742,60.017235,50.64362,40.115948,60.447548,46.745506,19.014204,41.373142,25.31971,60.206722,50.552383,24.545427,51.045837,21.722845,62.911457,38.187901,52.901772,28.479391,37.632198,43.228069,56.322655,53.900524,19.27799,56.041367,19.05604,28.781839,19.364861,49.727745,15.815814,59.436638
48.297153,34.843979,28.399536,53.717785,45.948013,27.233206,29.289434,58.854866,50.526066,39.136703,60.057701,48.530663,19.625793,41.763783,25.087454,60.172844,49.031738,27.432531,49.282291,20.297371,63.192654,37.040924,50.122574,26.31077,36.457115,38.829967,56.461899,53.95805,14.791288,56.41441,19.149334,26.487318,19.6416,50.425362,17.537607,58.41156
47.690624,35.063759,26.983698,54.017773,47.292229,26.773355,30.752651,57.572186,50.411083,39.105824,59.672344,50.05962,20.224751,42.152866,24.933353,60.167931,47.510578,30.392653,46.908329,19.280527,63.390305,35.641296,46.599453,25.397394,35.226379,33.923714,56.597527,53.990658,11.1371,56.563301,19.23366,24.090433,19.917986,50.979321,20.032398,57.062031
47.019989,35.296581,25.74688,54.128883,47.923672,26.354578,32.160625,56.175793,50.306591,40.018066,59.29586,51.336998,20.799257,42.540909,24.853317,60.190441,45.996269,33.282749,43.995182,18.697556,63.523609,34.120209,42.537319,26.087784,33.953037,29.400496,56.730034,53.997078,8.619159,56.416004,19.308308,21.68223,20.193624,51.373806,23.02512,55.326317
46.303814,35.535126,24.707623,54.077473,47.735764,25.979338,33.504337,54.651157,50.220917,41.719318,58.927654,52.381409,21.338879,42.929321,24.834686,60.24144,44.496113,35.975037,40.637096,18.545998,63.61404,32.677147,38.159485,28.525778,32.654522,25.995007,56.859978,53.975899,7.485594,55.910652,19.372843,19.335953,20.469088,51.58865,26.308975,53.180222
45.549053,35.771408,23.875467,53.872425,46.693245,25.651594,34.756725,52.962982,50.16209,43.88216,58.563881,53.22102,21.836084,43.319996,24.86062,60.316113,43.019962,38.370056,36.940311,18.783258,63.682335,31.549936,33.720791,32.535393,31.35305,24.057131,56.98793,53.926205,7.861008,55.031574,19.427082,17.105967,20.745979,51.6231,29.849958,50.641743
44.754288,35.996658,23.25856,53.517494,44.841217,25.374813,35.889263,51.066547,50.136715,46.038486,58.199429,53.887444,22.286978,43.714718,24.915293,60.404301,41.584251,40.408573,33.016415,19.320349,63.74453,30.963034,29.508471,37.591618,30.074743,23.489346,57.114414,53.848015,9.681672,53.809216,19.471481,15.028666,21.027159,51.497925,33.763481,47.761517
43.915291,36.202026,22.86681,53.022308,42.303116,25.150442,36.884735,48.927116,50.147987,47.684139,57.82962,54.409111,22.691296,44.114689,24.987637,60.499931,40.216221,42.074135,28.986338,20.029497,63.80785,31.067606,25.825001,42.911053,28.847462,23.860289,57.239891,53.742046,12.693362,52.296989,19.507555,13.125472,21.316885,51.25518,38.088676,44.617924
43.030041,36.380882,22.709587,52.405991,39.267673,24.976994,37.734371,46.514534,50.19334,48.401695,57.45126,54.806553,23.051868,44.520306,25.07268,60.609539,38.957638,43.384499,24.990911,20.765261,63.86734,31.892551,22.946739,47.643047,27.697584,24.63637,57.364681,53.608852,16.534391,50.550804,19.537796,11.407537,21.620703,50.953674,42.547428,41.330166
42.101093,36.532574,22.788193,51.694241,35.966766,24.849596,38.424652,43.783962,50.263012,47.954102,57.062962,55.091404,23.373783,44.931305,25.170635,60.750362,37.867249,44.378075,21.195129,21.391361,63.904358,33.319687,21.075392,51.087761,26.646631,25.452047,57.488983,53.448006,20.863796,48.632404,19.565039,9.88141,21.944994,50.650616,46.580933,38.076435
41.135639,36.665478,23.08532,50.914406,32.647427,24.759808,38.935974,40.689987,50.34108,46.326252,56.66515,55.268497,23.663618,45.347164,25.284651,60.939037,37.020542,45.102711,17.776123,21.804817,63.887737,35.091812,20.313383,52.839527,25.70924,26.242592,57.612839,53.257908,25.422325,46.638634,19.591625,8.554975,22.296127,50.37722,49.63055,35.103062
40.14455,36.795139,23.557369,50.091644,29.542936,24.695745,39.259441,37.252552,50.40947,43.702076,56.26009,55.339752,23.92911,45.767536,25.418297,61.181488,36.505459,45.609161,14.89782,21.951269,63.777775,36.851929,20.681925,52.783966,24.893299,27.133106,57.736172,53.036148,29.972401,44.728561,19.619089,7.442781,22.679289,50.127632,51.40667,32.707756
39.141285,36.935852,24.136007,49.246929,26.848801,24.642836,39.403049,33.635441,50.453785,40.39809,55.85207,55.307381,24.179304,46.192303,25.573479,61.470272,36.413517,45.947441,12.685059,21.828196,63.532673,38.199333,22.171406,50.97937,24.201452,28.245159,57.858829,52.780025,34.218613,43.11235,19.648573,6.570268,23.097374,49.868439,51.979229,31.182629
38.140644,37.090343,24.739922,48.396194,24.707434,24.585386,39.377197,30.148973,50.468147,36.772217,55.447281,55.174656,24.424938,46.621243,25.749008,61.789814,36.827442,46.163471,11.208937,21.476067,63.116447,38.763702,24.778893,47.541851,23.632813,29.600634,57.980602,52.486729,37.845619,41.998077,19.681572,5.977001,23.550406,49.557877,51.694168,30.740446
37.157295,37.244518,25.291315,47.549541,23.202742,24.508791,39.179379,27.168638,50.455856,33.133827,55.053112,54.944843,24.678612,47.053497,25.939898,62.125767,37.808369,46.295803,10.486545,20.96138,62.506626,38.306805,28.473259,42.622192,23.184345,31.098719,58.101273,52.152893,40.624664,41.529884,19.720428,5.718638,24.035599,49.160686,50.99839,31.453941
36.204426,37.370052,25.72938,46.710537,22.363293,24.401882,38.785442,25.069113,50.425446,29.70402,54.676998,54.620186,24.954294,47.487289,26.137583,62.470638,39.386383,46.373688,10.49077,20.35825,61.700191,36.822411,33.077496,36.462303,22.852076,32.533596,58.220638,51.773968,42.459068,41.750198,19.768324,5.866699,24.547804,48.654415,50.254417,33.22102
35.292866,37.432793,26.016127,45.877197,22.171944,24.258831,38.148304,24.195414,50.385284,26.640301,54.325218,54.202198,25.266079,47.920433,26.331146,62.821617,41.554611,46.41766,11.163998,19.735481,60.716682,34.573978,38.181534,29.460949,22.63209,33.664051,58.338543,51.344063,43.372185,42.579975,19.828913,6.505011,25.080212,48.030918,49.631359,35.770451
34.430893,37.402897,26.135221,45.045326,22.579407,24.080021,37.203766,24.830244,50.339909,24.074955,54.001984,53.692841,25.626436,48.351246,26.509209,63.17527,44.264347,46.441544,12.432033,19.152716,59.59766,32.035999,43.243832,22.187363,22.520401,34.289501,58.454865,50.856453,43.485466,43.799267,19.905802,7.721595,25.625334,47.294361,49.121681,38.717415
33.62429,37.263138,26.087626,44.212749,23.518745,23.87159,35.885204,27.120573,50.289322,22.116938,53.708988,53.096138,26.044329,48.779217,26.66188,63.524788,47.421265,46.453972,14.217305,18.663614,58.402172,29.757191,47.832836,15.340005,22.511219,34.299847,58.56953,50.304527,42.990627,45.045815,20.0023,9.594705,26.176109,46.455341,48.63065,41.646858
32.875877,37.013668,25.887472,43.382786,24.91715,23.643757,34.146618,30.953533,50.230259,20.823175,53.445446,52.419651,26.523573,49.204842,26.782465,63.860828,50.884979,46.458523,16.448862,18.321421,57.198639,28.196846,51.75111,9.672598,22.594997,33.707722,58.68251,49.682838,42.107185,45.85553,20.121641,12.173182,26.726917,45.527111,48.048168,44.185051
32.184483,36.673565,25.559359,42.566498,26.701923,23.408405,31.978584,35.898071,50.157669,20.181797,53.20853,51.675343,27.06168,49.62883,26.868597,64.174149,54.474186,46.453239,19.06366,18.182745,56.054012,27.59968,55.002602,5.876774,22.758127,32.664959,58.79377,48.987816,41.037544,45.735279,20.267416,15.454009,27.274395,44.525318,47.285133,46.034534
31.54394,36.279945,25.136017,41.783936,28.799408,23.176632,29.410122,41.290722,50.066257,20.139601,52.994034,50.879223,27.649366,50.051304,26.922384,64.456467,57.978447,46.431034,21.994465,18.30652,55.021976,27.965273,57.719898,4.416592,22.984819,31.436258,58.903252,48.21793,39.941063,44.262691,20.443724,19.362377,27.817713,43.467789,46.298347,46.980839
30.943037,35.88525,24.654812,41.06472,31.129803,22.956898,26.517841,46.384064,49.95248,20.659323,52.797279,50.049511,28.270901,50.471573,26.949287,64.699196,61.175568,46.381836,25.146864,18.746965,54.132847,29.111279,60.057564,5.379801,23.259932,30.303545,59.010818,47.373249,38.920235,41.225292,20.655006,23.741062,28.358009,42.375088,45.096832,46.897259
30.366955,35.553776,24.152439,40.447491,33.604809,22.753984,23.449566,50.472691,49.816933,21.748108,52.614269,49.203941,28.905466,50.888229,26.956055,64.894714,63.851135,46.295807,28.380365,19.542139,53.387878,30.744137,62.106037,8.45703,23.57077,29.443159,59.116211,46.454643,38.004787,36.778545,20.905825,28.356409,28.897217,41.272675,43.720047,45.751671
29.799713,35.356834,23.658821,39.977287,36.132286,22.568783,20.451471,53.006218,49.666225,23.416113,52.442799,48.356861,29.529577,51.299278,26.948576,65.042236,65.816483,46.166489,31.513737,20.701303,52.759258,32.480721,63.888042,13.111783,23.907055,28.869814,59.218945,45.462818,37.149113,31.527258,21.200518,32.927063,29.436882,40.19191,42.208679,43.600422
29.226974,35.365074,23.192263,39.699905,38.624702,22.398796,17.882652,53.672848,49.513721,25.598612,52.283001,47.517124,30.120094,51.702198,26.93051,65.153053,66.922333,45.992691,34.35825,22.194777,52.195385,33.904484,65.415581,18.813526,24.259701,28.473351,59.318253,44.397404,36.263565,26.393532,21.542662,37.174953,29.977495,39.166584,40.591202,40.564606
28.638815,35.637974,22.757847,39.653015,41.006149,22.239315,16.187218,52.392506,49.378521,28.136383,52.136982,46.687286,30.657227,52.094208,26.903067,65.248833,67.06694,45.778229,36.757965,23.950327,51.630867,34.70462,66.728889,25.091503,24.619543,28.092295,59.413033,43.256638,35.264793,22.265253,21.934269,40.881248,30.518627,38.22644,38.887829,36.804356
28.032349,36.212547,22.349836,39.855251,43.216869,22.084988,15.801548,49.24873,49.282318,30.857397,52.007824,45.864319,31.126894,52.472755,26.865788,65.3535,66.199028,45.529293,38.614662,25.859501,50.999496,34.783375,67.866951,31.40201,24.976715,27.579731,59.501827,42.037956,34.121426,19.643131,22.375069,43.919426,31.059742,37.389545,37.121395,32.510036
27.413725,37.094048,21.956827,40.295746,45.216736,21.931421,17.025356,44.44109,49.244453,33.665001,51.898335,45.041775,31.522083,52.835976,26.81773,65.484261,64.317795,45.250576,39.891697,27.794043,50.246838,34.237617,68.811928,37.064899,25.320675,26.848349,59.582867,40.739597,32.879044,18.533464,22.862356,46.25391,31.601122,36.655613,35.325787,27.917933
26.798763,38.251968,21.567225,40.92688,46.98745,21.776316,19.921822,38.276237,49.276817,36.523746,51.8102,44.212677,31.843096,53.182961,26.758579,65.646065,61.471817,44.942028,40.604004,29.628752,49.3391,33.257412,69.476936,41.428616,25.640743,25.886786,59.654137,39.362617,31.652025,18.62409,23.391418,47.917171,32.144146,36.006306,33.548031,23.333359
26.211395,39.623695,21.173285,41.663185,48.531891,21.619829,24.282631,31.181826,49.381035,39.353756,51.743717,43.372303,32.096512,53.51387,26.689444,65.830811,57.757187,44.597935,40.805569,31.264975,48.266521,32.027981,69.750458,44.131744,25.926836,24.747425,59.713551,37.912495,30.581015,19.523682,23.956221,48.982193,32.690853,35.414616,31.842714,19.130997
25.679728,41.124695,20.772741,42.38818,49.870399,21.464182,29.64971,23.733263,49.549221,41.966465,51.69812,42.519787,32.293083,53.829792,26.613153,66.021118,53.314613,44.20863,40.579929,32.648331,47.040138,30.675095,69.560638,45.26141,26.169827,23.516468,59.75914,36.399963,29.77351,20.846832,24.550282,49.538879,33.243153,34.855743,30.260609,15.727272
25.230455,42.660622,20.367617,42.968876,51.035568,21.312933,35.370869,16.646988,49.767296,44.117794,51.672138,41.658379,32.444904,54.132404,26.533903,66.196175,48.325413,43.763855,40.030487,33.774654,45.68301,29.259966,68.918221,45.282959,26.361046,22.279192,59.789253,34.841843,29.259146,22.199718,25.167883,49.678341,33.802074,34.31348,28.83605,13.535491
24.882942,44.139885,19.961231,43.275799,52.066383,21.170267,40.675617,10.694935,50.018772,45.585087,51.664349,40.795185,32.562714,54.423512,26.456429,66.337036,43.006386,43.256111,39.266167,34.681046,44.219933,27.812784,67.917061,44.733994,26.491079,21.095268,59.802719,33.26292,28.977299,23.212202,25.80534,49.486465,34.367287,33.782356,27.579927,12.904961
24.644732,45.488213,19.555523,43.204517,53.001217,21.040342,44.773598,6.553935,50.287617,46.225601,51.673309,39.941147,32.654091,54.70467,26.385328,66.429558,37.602413,42.682674,38.383224,35.425022,42.670334,26.374239,66.694054,43.946175,26.548904,19.996929,59.798897,31.698406,28.790684,23.615797,26.462036,49.042675,34.936916,33.266548,26.481995,14.03928
24.509775,46.659428,19.150274,42.694008,53.870121,20.92679,46.977806,4.629169,50.559563,46.036045,51.697552,39.110672,32.723019,54.976948,26.324951,66.46563,32.375084,42.045677,37.448879,36.060509,41.04681,25.016674,65.375702,43.057327,26.522062,19.005264,59.777649,30.195446,28.518093,23.296469,27.140923,48.418159,35.50766,32.777214,25.517475,16.901773
24.459578,47.635502,18.743967,41.738037,54.689091,20.832441,46.846581,4.923508,50.822281,45.151329,51.735565,38.319946,32.770634,55.241119,26.279696,66.445168,27.586617,41.350967,36.49472,36.620937,39.358139,23.836224,64.034286,42.180817,26.397699,18.143732,59.739243,28.812695,27.996069,22.299952,27.848055,47.672379,36.07518,32.329906,24.653193,21.164566
24.466494,48.41898,18.334679,40.387577,55.459251,20.759346,44.308796,7.067864,51.065311,43.775932,51.785828,37.584053,32.796547,55.498055,26.25428,66.379013,23.479639,40.606682,35.523495,37.115299,37.614418,22.921642,62.667252,41.479931,26.164392,17.434128,59.684181,27.617672,27.157154,20.803005,28.591013,46.85017,36.634628,31.942184,23.852041,26.289227
24.498638,49.024773,17.92037,38.744583,56.171352,20.708935,39.706448,10.541317,51.280224,42.143749,51.846973,36.913895,32.800018,55.7491,26.253548,66.288925,20.25495,39.822021,34.524693,37.534515,35.832382,22.320635,61.215057,41.123039,25.814537,16.878405,59.613098,26.681911,26.066746,19.059137,29.376347,45.981865,37.181183,31.629576,23.07659,31.722889
24.525713,49.475586,17.498978,36.948875,56.812813,20.681976,33.712959,14.906693,51.461208,40.524075,51.918087,36.314335,32.780598,55.995914,26.281651,66.201927,18.052677,39.006516,33.489429,37.859921,34.038887,22.026638,59.616825,41.214619,25.346516,16.445351,59.526619,26.074945,24.886259,17.333971,30.206974,45.086456,37.710651,31.399887,22.296993,37.038483
24.524279,49.801067,17.068747,35.160309,57.373734,20.678181,27.17115,19.829954,51.605846,39.217163,51.998802,35.784546,32.738461,56.240086,26.340565,66.144089,16.943083,38.169701,32.417641,38.069389,32.271072,21.990202,57.865227,41.754242,24.765932,16.080479,59.425327,25.858315,23.795986,15.864616,31.080528,44.175972,38.2201,31.251266,21.502777,41.924496
24.481016,50.038464,16.628817,33.538364,57.850018,20.695553,20.941265,24.918282,51.715599,38.513359,52.089012,35.319534,32.674461,56.482796,26.428329,66.134705,16.928953,37.320591,31.316669,38.141479,30.572477,22.141325,56.036678,42.622471,24.085546,15.733973,59.309738,26.080339,22.930246,14.859892,31.988983,43.259155,38.708092,31.17557,20.707973,46.152164
24.393129,50.231998,16.17985,32.222168,58.243622,20.729782,15.797213,29.641205,51.795452,38.617355,52.188343,34.911163,32.589634,56.724792,26.538309,66.179405,17.954496,36.466579,30.195648,38.057652,28.986271,22.408113,54.310928,43.589508,23.324245,15.384192,59.180321,26.771358,22.327753,14.502377,32.919357,42.343151,39.174358,31.159348,19.944475,49.613125
24.266138,50.42881,15.724453,31.315273,58.561241,20.774115,12.348335,33.47369,51.852505,39.557823,52.29565,34.547531,32.483803,56.966465,26.660576,66.268585,19.911716,35.612125,29.061485,37.801937,27.5481,22.728012,52.955967,44.347481,22.506069,15.043368,59.037476,27.93924,21.913855,14.911638,33.855576,41.433472,39.619061,31.179811,19.25061,52.331795
24.110203,50.671616,15.267202,30.878586,58.812508,20.819931,10.94546,36.100601,51.894222,41.12331,52.408829,34.210979,32.353416,57.207977,26.784601,66.383644,22.639612,34.75798,27.919298,37.359638,26.281742,23.055241,52.239143,44.556305,21.659414,14.746892,58.881569,29.565571,21.548929,16.09244,34.781513,40.533447,40.042179,31.202744,18.65797,54.402
23.936382,50.99049,14.81424,30.930672,59.008331,20.858095,11.586858,37.484661,51.927219,42.868145,52.524837,33.877449,32.189522,57.449562,26.901365,66.506561,25.923792,33.901478,26.77556,36.717255,25.198896,23.363928,52.307434,43.894032,20.815481,14.530694,58.712936,31.603271,21.109985,17.915619,35.684616,39.643921,40.443348,31.189432,18.1791,55.932281
23.753931,51.397705,14.372621,31.450668,59.159367,20.880777,13.926364,37.79998,51.956982,44.213196,52.640137,33.519947,31.976793,57.691658,27.004234,66.625687,29.512596,33.037792,25.63961,35.863594,24.301979,23.643301,53.110676,42.115734,20.005106,14.405896,58.531883,33.976551,20.550241,20.147337,36.558815,38.763184,40.822441,31.110758,17.803253,57.027866
23.568935,51.888702,13.949633,32.379539,59.274609,20.88286,17.443657,37.299423,51.98827,44.624287,52.751404,33.115891,31.694283,57.935024,27.089294,66.736008,33.155518,32.161816,24.521023,34.791714,23.587624,23.888165,54.386879,39.126331,19.254396,14.346148,58.338696,36.58387,19.908236,22.498505,37.405342,37.887352,41.180901,30.958916,17.501493,57.768082
23.384192,52.449089,13.552128,33.621048,59.360283,20.862539,21.658014,36.194561,52.025654,43.798958,52.856346,32.65443,31.317944,58.180698,27.155724,66.839325,36.647785,31.270029,23.425293,33.503849,23.049614,24.092396,55.719479,35.068874,18.580889,14.297477,58.133629,39.303474,19.271749,24.658104,38.230888,37.011677,41.52322,30.750877,17.233801,58.18906
23.19989,53.063751,13.18591,35.048897,59.419338,20.82135,26.202465,34.64109,52.073582,41.774216,52.954147,32.139729,30.824366,58.429836,27.205912,66.945763,39.856991,30.361502,22.351269,32.019657,22.680899,24.248161,56.645386,30.402346,17.992306,14.202194,57.916897,41.999786,18.725391,26.315329,39.043858,36.132851,41.857128,30.522207,16.954245,58.29921
23.014641,53.72422,12.855133,36.524178,59.451736,20.763819,30.740879,32.800911,52.135921,38.90889,53.045242,31.588776,30.19504,58.683201,27.244522,67.073418,42.721554,29.437933,21.29179,30.384438,22.474699,24.348764,56.766983,25.886311,17.488955,14.018484,57.688652,44.529461,18.31983,27.199146,39.85001,35.251499,42.191868,30.312881,16.618538,58.104118
22.826637,54.432476,12.561893,37.918697,59.455566,20.696838,34.909554,30.872837,52.215324,35.751068,53.130718,31.02532,29.420095,58.940289,27.276346,67.244392,45.229298,28.503477,20.237112,28.672844,22.42437,24.391041,55.840729,22.398146,17.068836,13.726933,57.448952,46.747162,18.078197,27.15604,40.649246,34.37336,42.535355,30.151688,16.194998,57.609489
22.634716,55.201118,12.306278,39.133926,59.428322,20.628775,38.413418,29.068478,52.312836,32.845695,53.211689,30.47299,28.500576,59.198357,27.30414,67.478516,47.392368,27.564775,19.179821,26.985266,22.521793,24.374317,53.819954,20.618252,16.732931,13.328511,57.19772,48.511829,17.998373,26.256895,41.434505,33.508404,42.891922,30.04768,15.673435,56.808514
22.439068,56.050522,12.086726,40.108753,59.367786,20.568382,41.14938,27.566942,52.42778,30.564236,53.288864,29.950342,27.44866,59.452198,27.32798,67.787994,49.229313,26.630966,18.119305,25.437738,22.75477,24.29785,50.867107,20.746328,16.487532,12.8411,56.934689,49.693798,18.028032,24.85643,42.192871,32.668114,43.261929,29.99169,15.068019,55.685791
22.241556,57.003571,11.900381,40.818008,59.272163,20.52368,43.21352,26.468256,52.557892,29.028008,53.362373,29.469227,26.285923,59.694908,27.346287,68.173515,50.755947,25.713472,17.063681,24.149536,23.105055,24.160919,47.348988,22.446877,16.341908,12.296398,56.659378,50.182995,18.066074,23.492002,42.908054,31.862049,43.643986,29.964451,14.413954,54.243622
22.045771,58.078766,11.743267,41.267643,59.139912,20.500957,44.822533,25.757738,52.69981,28.145678,53.431793,29.035103,25.039951,59.919338,27.357649,68.618134,51.982941,24.825546,16.027927,23.230326,23.548504,23.966961,43.77042,25.074718,16.302671,11.734703,56.371033,49.897701,18.011656,22.628977,43.563129,31.094704,44.038956,29.945097,13.761143,52.529018
21.856968,59.283298,11.610619,41.488377,58.969738,20.504068,46.220844,25.30654,52.849945,27.725451,53.496239,28.647474,23.740088,60.119427,27.362381,69.08226,52.918861,23.981503,15.029066,22.765062,24.057457,23.729696,40.650299,27.968826,16.368839,11.197217,56.068615,48.79274,17.816927,22.44655,44.142925,30.363596,44.453167,29.916613,13.167994,50.64724
21.68178,60.608013,11.497821,41.526001,58.760902,20.534157,47.59203,24.912706,53.005291,27.591278,53.554543,28.300488,22.413561,60.290703,27.362909,69.512444,53.575909,23.195709,14.081164,22.79657,24.604286,23.477943,38.401814,30.603558,16.530931,10.718631,55.750793,46.866085,17.49902,22.825537,44.636253,29.659246,44.898643,29.869774,12.691292,48.749485
21.527504,62.025578,11.401674,41.428192,58.513718,20.58954,48.983387,24.356493,53.163902,27.650518,53.605461,27.984648,21.083366,60.429771,27.362539,69.865318,53.973736,22.481342,13.192602,23.311077,25.164736,23.25276,37.26334,32.629311,16.773977,10.321045,55.415962,44.163319,17.11204,23.47929,45.037987,28.967295,45.389816,29.805788,12.368239,46.997463
21.4009,63.491932,11.321164,41.232162,58.229961,20.665535,50.29644,23.463537,53.325237,27.904331,53.648029,27.689686,19.76882,60.533337,27.363163,70.129356,54.138809,21.849054,12.365731,24.233685,25.719954,23.092493,37.281853,33.897655,17.081369,10.010584,55.062279,40.779251,16.712465,24.095655,45.350021,28.272326,45.938461,29.734539,12.198233,45.533333
21.30689,64.950111,11.257189,40.95895,57.912937,20.754457,51.387405,22.178387,53.490543,28.407637,53.681793,27.407246,18.488743,60.597652,27.363504,70.326256,54.101196,21.306059,11.597687,25.436649,26.256634,23.013493,38.3297,34.483521,17.437235,9.781017,54.687698,36.856049,16.338421,24.446182,45.580124,27.561972,46.5495,29.667919,12.138632,44.471848
21.247696,66.335144,11.21144,40.616001,57.566872,20.846514,52.19318,20.605391,53.662941,29.196684,53.706718,27.131792,17.266068,60.618908,27.359079,70.487747,53.892303,20.856037,10.881247,26.757992,26.765493,23.001106,40.150116,34.655785,17.827242,9.62394,54.29007,32.577782,16.000771,24.444193,45.738754,26.829714,47.219383,29.613867,12.119619,43.906033
21.222656,67.580093,11.185328,40.204208,57.195732,20.931589,52.761292,18.969301,53.846821,30.226706,53.722744,26.859615,16.131998,60.59399,27.343699,70.633812,53.54475,20.499666,10.204514,28.025524,27.239004,23.01778,42.420227,34.731312,18.238804,9.537253,53.867184,28.161789,15.687163,24.129585,45.835155,26.075905,47.937458,29.575228,12.070044,43.904278
21.228594,68.62336,11.179773,39.724331,56.801991,21.00112,53.186001,17.508837,54.046726,31.360598,53.729279,26.58745,15.128162,60.520813,27.311577,70.771301,53.092678,20.23535,9.548997,29.083239,27.669428,23.022194,44.806034,34.873497,18.661137,9.525331,53.416885,23.847269,15.386807,23.60465,45.87421,25.30706,48.689445,29.550919,11.943651,44.485435
21.260506,69.416763,11.195737,39.180191,56.386238,21.049328,53.535942,16.371828,54.266483,32.395973,53.724983,26.312502,14.30608,60.397511,27.259159,70.90239,52.570362,20.059824,8.888832,29.819103,28.04814,22.98666,47.016548,35.021286,19.085123,9.591656,52.93716,19.880938,15.125283,22.975574,45.855072,24.533615,49.461258,29.536604,11.735806,45.577728
21.3123,69.932343,11.234855,38.579014,55.947769,21.073668,53.828228,15.591696,54.508644,33.117573,53.70797,26.034201,13.724065,60.221161,27.186163,71.029022,52.00901,19.968637,8.194377,30.189991,28.366554,22.903404,48.868954,34.991459,19.502718,9.730073,52.426212,16.499456,14.979199,22.330048,45.771736,23.766829,50.241291,29.525475,11.483564,46.986675
21.377453,70.166077,11.299605,37.930779,55.485485,21.074682,54.048756,15.156704,54.774094,33.374813,53.676201,25.756136,13.441857,59.986809,27.095655,71.151123,51.433647,19.95665,7.439307,30.233274,28.618038,22.780087,50.304852,34.636913,19.905983,9.920938,51.882519,13.909536,15.050781,21.734486,45.61478,23.016344,51.020782,29.509951,11.249229,48.400429
21.449478,70.138428,11.392955,37.247738,54.998638,21.055508,54.187359,15.070068,55.061695,33.143524,53.627949,25.486198,13.513432,59.687309,26.993279,71.262245,50.861717,20.01836,6.608136,30.054811,28.79948,22.631182,51.333164,33.944736,20.286432,10.134323,51.304893,12.268597,15.413676,21.225668,45.37339,22.289341,51.793068,29.483524,11.093307,49.450886
21.522314,69.892975,11.517773,36.544144,54.487408,21.021214,54.251041,15.31699,55.368519,32.551998,53.56213,25.23403,13.979082,59.314068,26.886,71.349525,50.303204,20.14789,5.701457,29.793352,28.911674,22.47065,51.979206,33.0266,20.635572,10.336621,50.692493,11.670123,16.063196,20.801104,45.036842,21.591188,52.552837,29.442579,11.048696,49.820484
21.59075,69.493561,11.676368,35.835255,53.953556,20.978254,54.244568,15.804697,55.690674,31.861835,53.478409,25.006927,14.858031,58.858673,26.780746,71.400047,49.76123,20.338823,4.736028,29.577499,28.958549,22.307051,52.276615,32.031483,20.94676,10.496318,50.044857,12.137245,16.901241,20.424173,44.595314,20.92672,53.295906,29.387943,11.110002,49.358395
21.65085,69.0177,11.870141,35.135254,53.400928,20.934158,54.149307,16.370058,56.023903,31.382898,53.377045,24.806606,16.142954,58.315041,26.683075,71.406998,49.232372,20.584408,3.738822,29.497162,28.945866,22.140717,52.277267,31.062948,21.217474,10.587864,49.361893,13.624085,17.764885,20.045317,44.039852,20.300936,54.019299,29.324656,11.241977,48.167725
